# Species	Genes	Alg.-Conn.	Hmel_prots_unique.fas	Dp_OGS2_prots.fas
2	2	1	HMEL015958	DPOGS201459
2	2	1	HMEL015959	DPOGS201490
2	2	1	HMEL015960	DPOGS201458
2	2	1	HMEL015961	DPOGS201457
2	2	1	HMEL015964	DPOGS201493
2	2	1	HMEL015966	DPOGS201494
2	2	1	HMEL015967	DPOGS201495
2	2	1	HMEL015970	DPOGS201504
2	2	1	HMEL015971	DPOGS201446
2	2	1	HMEL015972	DPOGS201508
2	2	1	HMEL015973	DPOGS201509
2	2	1	HMEL015975	DPOGS201445
2	2	1	HMEL015976	DPOGS201444
2	2	1	HMEL015977	DPOGS201441
2	2	1	HMEL015980	DPOGS201514
2	2	1	HMEL015981	DPOGS201440
2	2	1	HMEL015985	DPOGS201439
2	2	1	HMEL015987	DPOGS201438
2	2	1	HMEL015988	DPOGS201517
2	3	0.333	HMEL015989	DPOGS201437,DPOGS201436
2	2	1	HMEL015993	DPOGS201435
2	2	1	HMEL015994	DPOGS201521
2	2	1	HMEL015996	DPOGS204563
2	3	0.333	HMEL015997	DPOGS209809,DPOGS206488
2	2	1	HMEL016003	DPOGS205312
2	2	1	HMEL016004	DPOGS205313
2	2	1	HMEL016005	DPOGS205327
2	2	1	HMEL016007	DPOGS205326
2	2	1	HMEL016008	DPOGS205315
2	2	1	HMEL016010	DPOGS205321
2	2	1	HMEL016011	DPOGS209505
2	2	1	HMEL016012	DPOGS209506
2	2	1	HMEL016013	DPOGS209507
2	2	1	HMEL016016	DPOGS209508
2	2	1	HMEL016017	DPOGS209501
2	2	1	HMEL016018	DPOGS209500
2	2	1	HMEL016024	DPOGS209512
2	2	1	HMEL016025	DPOGS209495
2	2	1	HMEL016028	DPOGS209514
2	2	1	HMEL016031	DPOGS209493
2	2	1	HMEL016032	DPOGS209491
2	2	1	HMEL016042	DPOGS203122
2	2	1	HMEL016044	DPOGS203115
2	2	1	HMEL016049	DPOGS215469
2	2	1	HMEL016056	DPOGS215472
2	2	1	HMEL016057	DPOGS215474
2	2	1	HMEL016061	DPOGS214553
2	2	1	HMEL016062	DPOGS206226
2	3	0.333	HMEL016065	DPOGS210858,DPOGS210857
2	2	1	HMEL016067	DPOGS208921
2	2	1	HMEL016068	DPOGS208943
2	2	1	HMEL016069	DPOGS208942
2	2	1	HMEL016070	DPOGS208922
2	2	1	HMEL016072	DPOGS208873
2	2	1	HMEL016080	DPOGS208103
2	2	1	HMEL016081	DPOGS208094
2	2	1	HMEL016082	DPOGS208098
2	2	1	HMEL016084	DPOGS208099
2	2	1	HMEL016085	DPOGS213287
2	2	1	HMEL016086	DPOGS206203
2	2	1	HMEL016089	DPOGS213284
2	2	1	HMEL016091	DPOGS206911
2	2	1	HMEL016092	DPOGS207027
2	2	1	HMEL016093	DPOGS207026
2	2	1	HMEL016094	DPOGS206912
2	2	1	HMEL016095	DPOGS207025
2	2	1	HMEL016097	DPOGS210474
2	2	1	HMEL016098	DPOGS213788
2	2	1	HMEL016100	DPOGS213748
2	2	1	HMEL016101	DPOGS205797
2	2	1	HMEL016102	DPOGS205794
2	2	1	HMEL016103	DPOGS205796
2	2	1	HMEL016107	DPOGS210514
2	2	1	HMEL016108	DPOGS210497
2	2	1	HMEL016109	DPOGS210515
2	2	1	HMEL016110	DPOGS210496
2	2	1	HMEL016112	DPOGS210517
2	2	1	HMEL016113	DPOGS214561
2	2	1	HMEL016114	DPOGS214550
2	2	1	HMEL016115	DPOGS214562
2	2	1	HMEL016116	DPOGS214549
2	2	1	HMEL016117	DPOGS214548
2	2	1	HMEL016119	DPOGS214563
2	2	1	HMEL016120	DPOGS214547
2	2	1	HMEL016122	DPOGS214565
2	2	1	HMEL016123	DPOGS214545
2	2	1	HMEL016125	DPOGS212894
2	2	1	HMEL016126	DPOGS212901
2	2	1	HMEL016127	DPOGS212900
2	2	1	HMEL016130	DPOGS212896
2	2	1	HMEL016131	DPOGS212899
2	2	1	HMEL016133	DPOGS213891
2	2	1	HMEL016134	DPOGS214927
2	2	1	HMEL016136	DPOGS214932
2	2	1	HMEL016137	DPOGS200221
2	2	1	HMEL016139	DPOGS200219
2	2	1	HMEL016140	DPOGS203055
2	2	1	HMEL016141	DPOGS203054
2	2	1	HMEL016142	DPOGS203037
2	2	1	HMEL016143	DPOGS203038
2	2	1	HMEL016144	DPOGS203052
2	2	1	HMEL016145	DPOGS203039
2	2	1	HMEL016146	DPOGS203040
2	2	1	HMEL016147	DPOGS203051
2	2	1	HMEL016152	DPOGS203045
2	2	1	HMEL016153	DPOGS203050
2	2	1	HMEL016154	DPOGS203044
2	2	1	HMEL016156	DPOGS213810
2	2	1	HMEL016158	DPOGS213797
2	2	1	HMEL016159	DPOGS213812
2	2	1	HMEL016160	DPOGS213815
2	2	1	HMEL016161	DPOGS213816
2	2	1	HMEL016162	DPOGS200057
2	2	1	HMEL016164	DPOGS200060
2	2	1	HMEL016166	DPOGS215265
2	2	1	HMEL016167	DPOGS215263
2	2	1	HMEL016168	DPOGS210729
2	2	1	HMEL016170	DPOGS210720
2	2	1	HMEL016171	DPOGS210719
2	2	1	HMEL016172	DPOGS210732
2	2	1	HMEL016173	DPOGS210733
2	2	1	HMEL016180	DPOGS212191
2	2	1	HMEL016184	DPOGS215855
2	2	1	HMEL016185	DPOGS215856
2	2	1	HMEL016189	DPOGS200966
2	2	1	HMEL016191	DPOGS200973
2	2	1	HMEL016193	DPOGS200972
2	2	1	HMEL016195	DPOGS200970
2	2	1	HMEL016199	DPOGS205304
2	2	1	HMEL016200	DPOGS205261
2	2	1	HMEL016201	DPOGS205262
2	2	1	HMEL016202	DPOGS205263
2	2	1	HMEL016203	DPOGS205302
2	2	1	HMEL016204	DPOGS205264
2	2	1	HMEL016208	DPOGS204320
2	2	1	HMEL016209	DPOGS205267
2	2	1	HMEL016212	DPOGS205268
2	2	1	HMEL016213	DPOGS205300
2	2	1	HMEL016214	DPOGS205269
2	2	1	HMEL016216	DPOGS205270
2	2	1	HMEL016219	DPOGS205298
2	2	1	HMEL016220	DPOGS205272
2	2	1	HMEL016225	DPOGS205297
2	2	1	HMEL016235	DPOGS205295
2	2	1	HMEL016237	DPOGS205275
2	2	1	HMEL016240	DPOGS202409
2	2	1	HMEL016242	DPOGS211617
2	2	1	HMEL016243	DPOGS211602
2	2	1	HMEL016245	DPOGS211616
2	2	1	HMEL016247	DPOGS204664
2	2	1	HMEL016249	DPOGS204665
2	2	1	HMEL016252	DPOGS204668
2	2	1	HMEL016253	DPOGS204691
2	2	1	HMEL016254	DPOGS204690
2	2	1	HMEL016255	DPOGS204669
2	2	1	HMEL016256	DPOGS204670
2	2	1	HMEL016258	DPOGS209479
2	2	1	HMEL016262	DPOGS209523
2	2	1	HMEL016263	DPOGS209484
2	2	1	HMEL016264	DPOGS209485
2	2	1	HMEL016265	DPOGS209522
2	2	1	HMEL016266	DPOGS209521
2	2	1	HMEL016267	DPOGS209486
2	2	1	HMEL016268	DPOGS209520
2	2	1	HMEL016270	DPOGS209519
2	2	1	HMEL016271	DPOGS209487
2	2	1	HMEL016272	DPOGS209516
2	2	1	HMEL016273	DPOGS209490
2	2	1	HMEL016274	DPOGS209515
2	2	1	HMEL016281	DPOGS206656
2	3	0.333	HMEL016282,HMEL016283	DPOGS214390
2	2	1	HMEL016284	DPOGS211798
2	2	1	HMEL016285	DPOGS211796
2	2	1	HMEL016287	DPOGS211795
2	2	1	HMEL016288	DPOGS211764
2	2	1	HMEL016290	DPOGS204346
2	2	1	HMEL016291	DPOGS204323
2	2	1	HMEL016296	DPOGS207308
2	2	1	HMEL016300	DPOGS200777
2	2	1	HMEL016301	DPOGS207268
2	2	1	HMEL016302	DPOGS207269
2	2	1	HMEL016303	DPOGS207287
2	2	1	HMEL016306	DPOGS209693
2	2	1	HMEL016307	DPOGS209703
2	2	1	HMEL016313	DPOGS215449
2	2	1	HMEL016316	DPOGS215448
2	2	1	HMEL016317	DPOGS215436
2	2	1	HMEL016318	DPOGS215447
2	2	1	HMEL016321	DPOGS215437
2	2	1	HMEL016322	DPOGS215438
2	2	1	HMEL016325	DPOGS216191
2	2	1	HMEL016326	DPOGS216190
2	2	1	HMEL016327	DPOGS216199
2	2	1	HMEL016328	DPOGS216188
2	2	1	HMEL016330	DPOGS207288
2	2	1	HMEL016332	DPOGS207293
2	2	1	HMEL016334	DPOGS207294
2	2	1	HMEL016336	DPOGS210519
2	2	1	HMEL016337	DPOGS210520
2	2	1	HMEL016338	DPOGS210491
2	2	1	HMEL016339	DPOGS210521
2	2	1	HMEL016340	DPOGS210522
2	2	1	HMEL016341	DPOGS210524
2	2	1	HMEL016342	DPOGS210490
2	2	1	HMEL016343	DPOGS210525
2	2	1	HMEL016344	DPOGS210489
2	2	1	HMEL016346	DPOGS206010
2	2	1	HMEL016348	DPOGS215259
2	2	1	HMEL016354	DPOGS215675
2	3	0.333	HMEL016357	DPOGS215671,DPOGS215670
2	2	1	HMEL016358	DPOGS215674
2	2	1	HMEL016359	DPOGS213344
2	2	1	HMEL016361	DPOGS213345
2	2	1	HMEL016362	DPOGS213389
2	2	1	HMEL016363	DPOGS213346
2	2	1	HMEL016365	DPOGS213388
2	2	1	HMEL016367	DPOGS213347
2	4	0.146	HMEL016368,HMEL016371	DPOGS213386,DPOGS213385
2	2	1	HMEL016373	DPOGS213383
2	2	1	HMEL016374	DPOGS213382
2	2	1	HMEL016375	DPOGS213350
2	2	1	HMEL016376	DPOGS213380
2	2	1	HMEL016377	DPOGS213379
2	2	1	HMEL016379	DPOGS213378
2	2	1	HMEL016381	DPOGS213353
2	2	1	HMEL016382	DPOGS213376
2	2	1	HMEL016386	DPOGS213375
2	2	1	HMEL016387	DPOGS213357
2	2	1	HMEL016388	DPOGS213359
2	2	1	HMEL016389	DPOGS213374
2	2	1	HMEL016390	DPOGS213360
2	2	1	HMEL016391	DPOGS213373
2	2	1	HMEL016392	DPOGS213361
2	2	1	HMEL016394	DPOGS213370
2	2	1	HMEL016396	DPOGS213368
2	2	1	HMEL016399	DPOGS213393
2	2	1	HMEL016401	DPOGS207546
2	2	1	HMEL016402	DPOGS207601
2	2	1	HMEL016403	DPOGS202463
2	2	1	HMEL016404	DPOGS202444
2	2	1	HMEL016405	DPOGS207598
2	2	1	HMEL016406	DPOGS207548
2	2	1	HMEL016407	DPOGS214148
2	2	1	HMEL016408	DPOGS214223
2	2	1	HMEL016409	DPOGS214149
2	2	1	HMEL016410	DPOGS214222
2	2	1	HMEL016411	DPOGS214221
2	2	1	HMEL016412	DPOGS214150
2	2	1	HMEL016413	DPOGS214220
2	2	1	HMEL016414	DPOGS214151
2	2	1	HMEL016415	DPOGS214219
2	2	1	HMEL016416	DPOGS213703
2	2	1	HMEL016417	DPOGS213702
2	2	1	HMEL016418	DPOGS213701
2	2	1	HMEL016419	DPOGS213665
2	2	1	HMEL016420	DPOGS213666
2	2	1	HMEL016421	DPOGS213699
2	2	1	HMEL016423	DPOGS213698
2	2	1	HMEL016424	DPOGS213670
2	2	1	HMEL016425	DPOGS213671
2	2	1	HMEL016427	DPOGS213672
2	2	1	HMEL016428	DPOGS213697
2	2	1	HMEL016429	DPOGS213696
2	2	1	HMEL016430	DPOGS213673
2	2	1	HMEL016431	DPOGS213695
2	2	1	HMEL016432	DPOGS213694
2	2	1	HMEL016433	DPOGS213674
2	2	1	HMEL016434	DPOGS208552
2	2	1	HMEL016436	DPOGS208553
2	2	1	HMEL016437	DPOGS208488
2	2	1	HMEL016438	DPOGS208487
2	2	1	HMEL016440	DPOGS208486
2	2	1	HMEL016445	DPOGS216017
2	2	1	HMEL016446	DPOGS215961
2	2	1	HMEL016447	DPOGS215960
2	2	1	HMEL016448	DPOGS216020
2	2	1	HMEL016449	DPOGS215959
2	2	1	HMEL016456	DPOGS215955
2	2	1	HMEL016458	DPOGS216021
2	2	1	HMEL016459	DPOGS215954
2	2	1	HMEL016460	DPOGS216023
2	2	1	HMEL016466	DPOGS209613
2	2	1	HMEL016475	DPOGS211328
2	2	1	HMEL016476	DPOGS211301
2	2	1	HMEL016477	DPOGS211330
2	2	1	HMEL016481	DPOGS204148
2	2	1	HMEL016482	DPOGS204146
2	2	1	HMEL016484	DPOGS211235
2	2	1	HMEL016486	DPOGS212930
2	2	1	HMEL016492	DPOGS211841
2	2	1	HMEL016493	DPOGS211802
2	2	1	HMEL016494	DPOGS211839
2	2	1	HMEL016495	DPOGS211838
2	2	1	HMEL016497	DPOGS211803
2	2	1	HMEL016498	DPOGS214763
2	2	1	HMEL016503	DPOGS207246
2	2	1	HMEL016504	DPOGS205254
2	2	1	HMEL016505	DPOGS204820
2	2	1	HMEL016507	DPOGS204819
2	2	1	HMEL016514	DPOGS208138
2	2	1	HMEL016515	DPOGS208139
2	2	1	HMEL016527	DPOGS209543
2	2	1	HMEL016528	DPOGS209544
2	2	1	HMEL016533	DPOGS209546
2	2	1	HMEL016535	DPOGS209550
2	2	1	HMEL016536	DPOGS209553
2	2	1	HMEL016538	DPOGS213245
2	2	1	HMEL016542	DPOGS210778
2	2	1	HMEL016544	DPOGS210777
2	2	1	HMEL016546	DPOGS216153
2	2	1	HMEL016547	DPOGS216154
2	2	1	HMEL016548	DPOGS216178
2	2	1	HMEL016549	DPOGS216157
2	2	1	HMEL016551	DPOGS216158
2	2	1	HMEL016552	DPOGS216177
2	2	1	HMEL016554	DPOGS216159
2	2	1	HMEL016555	DPOGS216175
2	2	1	HMEL016558	DPOGS216174
2	2	1	HMEL016559	DPOGS216160
2	2	1	HMEL016560	DPOGS216161
2	2	1	HMEL016564	DPOGS216162
2	2	1	HMEL016565	DPOGS216163
2	2	1	HMEL016566	DPOGS216164
2	2	1	HMEL016567	DPOGS202711
2	2	1	HMEL016568	DPOGS202709
2	2	1	HMEL016570	DPOGS202719
2	2	1	HMEL016571	DPOGS210779
2	3	0.333	HMEL016572	DPOGS204549,DPOGS204548
2	3	0.333	HMEL016573	DPOGS204538,DPOGS204537
2	2	1	HMEL016574	DPOGS204550
2	2	1	HMEL016578	DPOGS204552
2	2	1	HMEL016579	DPOGS204533
2	2	1	HMEL016581	DPOGS208591
2	2	1	HMEL016582	DPOGS208621
2	2	1	HMEL016583	DPOGS208620
2	2	1	HMEL016584	DPOGS208619
2	2	1	HMEL016585	DPOGS208618
2	2	1	HMEL016595	DPOGS208609
2	2	1	HMEL016596	DPOGS208596
2	2	1	HMEL016597	DPOGS208608
2	2	1	HMEL016599	DPOGS208607
2	2	1	HMEL016600	DPOGS208599
2	2	1	HMEL016601	DPOGS208606
2	2	1	HMEL016603	DPOGS208550
2	2	1	HMEL016605	DPOGS213675
2	2	1	HMEL016606	DPOGS213693
2	2	1	HMEL016610	DPOGS213677
2	2	1	HMEL016611	DPOGS213690
2	2	1	HMEL016621	DPOGS212562
2	2	1	HMEL016622	DPOGS212563
2	2	1	HMEL016623	DPOGS212571
2	2	1	HMEL016628	DPOGS203317
2	2	1	HMEL016629	DPOGS203316
2	2	1	HMEL016632	DPOGS203397
2	2	1	HMEL016634	DPOGS203315
2	2	1	HMEL016636	DPOGS203399
2	2	1	HMEL016639	DPOGS203400
2	2	1	HMEL016642	DPOGS203310
2	2	1	HMEL016644	DPOGS203308
2	2	1	HMEL016647	DPOGS203307
2	2	1	HMEL016649	DPOGS203306
2	2	1	HMEL016652	DPOGS203403
2	2	1	HMEL016653	DPOGS203302
2	2	1	HMEL016658	DPOGS203404
2	2	1	HMEL016661	DPOGS207490
2	2	1	HMEL016662	DPOGS213273
2	2	1	HMEL016663	DPOGS213271
2	2	1	HMEL016664	DPOGS213270
2	2	1	HMEL016666	DPOGS213274
2	2	1	HMEL016669	DPOGS213269
2	2	1	HMEL016670	DPOGS213275
2	2	1	HMEL016675	DPOGS213267
2	2	1	HMEL016676	DPOGS215992
2	2	1	HMEL016677	DPOGS215990
2	2	1	HMEL016678	DPOGS215995
2	2	1	HMEL016679	DPOGS215989
2	2	1	HMEL016680	DPOGS215988
2	2	1	HMEL016681	DPOGS207469
2	2	1	HMEL016682	DPOGS207464
2	2	1	HMEL016683	DPOGS207465
2	2	1	HMEL016684	DPOGS207468
2	2	1	HMEL016686	DPOGS207466
2	2	1	HMEL016688	DPOGS212205
2	2	1	HMEL016689	DPOGS212203
2	2	1	HMEL016690	DPOGS212207
2	2	1	HMEL016691	DPOGS212208
2	2	1	HMEL016692	DPOGS212202
2	2	1	HMEL016693	DPOGS211922
2	2	1	HMEL016694	DPOGS211900
2	2	1	HMEL016695	DPOGS211926
2	2	1	HMEL016696	DPOGS211899
2	2	1	HMEL016697	DPOGS211898
2	2	1	HMEL016698	DPOGS211928
2	2	1	HMEL016700	DPOGS213279
2	2	1	HMEL016704	DPOGS211893
2	2	1	HMEL016705	DPOGS211931
2	2	1	HMEL016712	DPOGS210074
2	2	1	HMEL016714	DPOGS211696
2	2	1	HMEL016715	DPOGS211698
2	2	1	HMEL016720	DPOGS200975
2	2	1	HMEL016721	DPOGS201037
2	2	1	HMEL016722	DPOGS201036
2	2	1	HMEL016726	DPOGS203593
2	2	1	HMEL016730	DPOGS200692
2	2	1	HMEL016731	DPOGS203254
2	2	1	HMEL016734	DPOGS209261
2	2	1	HMEL016736	DPOGS209262
2	2	1	HMEL016737	DPOGS209248
2	2	1	HMEL016738	DPOGS209247
2	2	1	HMEL016739	DPOGS209246
2	2	1	HMEL016740	DPOGS209264
2	2	1	HMEL016743	DPOGS209245
2	2	1	HMEL016748	DPOGS209932
2	2	1	HMEL016749	DPOGS209931
2	2	1	HMEL016750	DPOGS209925
2	2	1	HMEL016752	DPOGS209927
2	2	1	HMEL016755	DPOGS215826
2	2	1	HMEL016757	DPOGS202014
2	2	1	HMEL016758	DPOGS202064
2	2	1	HMEL016759	DPOGS202015
2	2	1	HMEL016760	DPOGS202016
2	2	1	HMEL016761	DPOGS202017
2	2	1	HMEL016762	DPOGS202018
2	2	1	HMEL016763	DPOGS202063
2	2	1	HMEL016764	DPOGS202061
2	2	1	HMEL016765	DPOGS202019
2	2	1	HMEL016766	DPOGS202058
2	2	1	HMEL016768	DPOGS202021
2	2	1	HMEL016769	DPOGS202056
2	2	1	HMEL016772	DPOGS202055
2	2	1	HMEL016773	DPOGS202022
2	2	1	HMEL016774	DPOGS202054
2	2	1	HMEL016775	DPOGS202023
2	2	1	HMEL016779	DPOGS208852
2	2	1	HMEL016781	DPOGS208856
2	2	1	HMEL016782	DPOGS208998
2	2	1	HMEL016786	DPOGS208857
2	2	1	HMEL016787	DPOGS200499
2	2	1	HMEL016788	DPOGS208994
2	2	1	HMEL016790	DPOGS208999
2	2	1	HMEL016791	DPOGS208992
2	2	1	HMEL016792	DPOGS208858
2	2	1	HMEL016794	DPOGS208990
2	2	1	HMEL016796	DPOGS208989
2	2	1	HMEL016797	DPOGS212234
2	2	1	HMEL016799	DPOGS212221
2	2	1	HMEL016800	DPOGS212235
2	2	1	HMEL016801	DPOGS213421
2	2	1	HMEL016803	DPOGS213425
2	2	1	HMEL016804	DPOGS213420
2	2	1	HMEL016805	DPOGS213427
2	2	1	HMEL016806	DPOGS213428
2	2	1	HMEL016808	DPOGS213419
2	2	1	HMEL016809	DPOGS213416
2	2	1	HMEL016810	DPOGS213415
2	2	1	HMEL016812	DPOGS213414
2	2	1	HMEL016813	DPOGS212472
2	2	1	HMEL016814	DPOGS213413
2	2	1	HMEL016815	DPOGS213412
2	2	1	HMEL016817	DPOGS211742
2	2	1	HMEL016819	DPOGS211741
2	2	1	HMEL016820	DPOGS211743
2	2	1	HMEL016821	DPOGS211744
2	2	1	HMEL016823	DPOGS209234
2	2	1	HMEL016824	DPOGS213456
2	2	1	HMEL016826	DPOGS213460
2	2	1	HMEL016827	DPOGS213461
2	2	1	HMEL016828	DPOGS213498
2	2	1	HMEL016829	DPOGS213497
2	2	1	HMEL016830	DPOGS213462
2	2	1	HMEL016831	DPOGS213496
2	2	1	HMEL016832	DPOGS213463
2	2	1	HMEL016833	DPOGS213495
2	2	1	HMEL016834	DPOGS213467
2	2	1	HMEL016838	DPOGS213493
2	2	1	HMEL016839	DPOGS213468
2	2	1	HMEL016841	DPOGS213469
2	2	1	HMEL016843	DPOGS213490
2	2	1	HMEL016844	DPOGS213471
2	2	1	HMEL016846	DPOGS213488
2	2	1	HMEL016847	DPOGS213472
2	2	1	HMEL016848	DPOGS213487
2	2	1	HMEL016849	DPOGS213486
2	2	1	HMEL016850	DPOGS213485
2	2	1	HMEL016851	DPOGS213483
2	2	1	HMEL016852	DPOGS213473
2	2	1	HMEL016853	DPOGS213482
2	2	1	HMEL016854	DPOGS213474
2	2	1	HMEL016857	DPOGS213480
2	2	1	HMEL016858	DPOGS213475
2	2	1	HMEL016860	DPOGS213476
2	2	1	HMEL016861	DPOGS213478
2	2	1	HMEL016862	DPOGS200542
2	2	1	HMEL016864	DPOGS200554
2	2	1	HMEL016865	DPOGS200543
2	2	1	HMEL016866	DPOGS200553
2	2	1	HMEL016868	DPOGS200545
2	2	1	HMEL016870	DPOGS200552
2	2	1	HMEL016872	DPOGS200546
2	2	1	HMEL016873	DPOGS200549
2	2	1	HMEL016876	DPOGS201713
2	2	1	HMEL016877	DPOGS201687
2	2	1	HMEL016878	DPOGS201688
2	2	1	HMEL016879	DPOGS201710
2	2	1	HMEL016880	DPOGS201689
2	2	1	HMEL016881	DPOGS201709
2	2	1	HMEL016882	DPOGS201708
2	2	1	HMEL016884	DPOGS201707
2	2	1	HMEL016885	DPOGS201691
2	2	1	HMEL016887	DPOGS201692
2	2	1	HMEL016888	DPOGS201694
2	2	1	HMEL016891	DPOGS201705
2	2	1	HMEL016892	DPOGS201695
2	2	1	HMEL016893	DPOGS201696
2	2	1	HMEL016894	DPOGS201704
2	2	1	HMEL016896	DPOGS206273
2	2	1	HMEL016897	DPOGS206283
2	2	1	HMEL016900	DPOGS206284
2	2	1	HMEL016901	DPOGS206270
2	2	1	HMEL016905	DPOGS206265
2	2	1	HMEL016908	DPOGS205571
2	2	1	HMEL016910	DPOGS215560
2	2	1	HMEL016912	DPOGS215562
2	2	1	HMEL016913	DPOGS215602
2	2	1	HMEL016915	DPOGS215564
2	2	1	HMEL016917	DPOGS215565
2	2	1	HMEL016918	DPOGS215599
2	2	1	HMEL016919	DPOGS215566
2	2	1	HMEL016921	DPOGS215597
2	2	1	HMEL016922	DPOGS215596
2	2	1	HMEL016923	DPOGS215567
2	2	1	HMEL016924	DPOGS215595
2	2	1	HMEL016925	DPOGS215594
2	2	1	HMEL016927	DPOGS215593
2	2	1	HMEL016928	DPOGS215568
2	2	1	HMEL016929	DPOGS215592
2	2	1	HMEL016934	DPOGS204190
2	2	1	HMEL016938	DPOGS204163
2	2	1	HMEL016939	DPOGS204193
2	2	1	HMEL016940	DPOGS214628
2	2	1	HMEL016942	DPOGS210786
2	2	1	HMEL016943	DPOGS210876
2	2	1	HMEL016945	DPOGS214754
2	2	1	HMEL016946	DPOGS214753
2	2	1	HMEL016947	DPOGS202547
2	2	1	HMEL016949	DPOGS200577
2	2	1	HMEL016950	DPOGS200575
2	2	1	HMEL016951	DPOGS200576
2	2	1	HMEL016952	DPOGS200801
2	2	1	HMEL016954	DPOGS200799
2	2	1	HMEL016955	DPOGS200795
2	2	1	HMEL016959	DPOGS213224
2	2	1	HMEL016960	DPOGS213234
2	2	1	HMEL016962	DPOGS213233
2	2	1	HMEL016963	DPOGS213226
2	2	1	HMEL016964	DPOGS213232
2	2	1	HMEL016965	DPOGS213231
2	2	1	HMEL016966	DPOGS213227
2	2	1	HMEL016967	DPOGS213230
2	2	1	HMEL016969	DPOGS209857
2	2	1	HMEL016973	DPOGS209858
2	2	1	HMEL016974	DPOGS210288
2	2	1	HMEL016976	DPOGS210257
2	2	1	HMEL016977	DPOGS210287
2	2	1	HMEL016979	DPOGS210279
2	2	1	HMEL016980	DPOGS210278
2	2	1	HMEL016982	DPOGS211593
2	2	1	HMEL016984	DPOGS211571
2	2	1	HMEL016985	DPOGS211573
2	2	1	HMEL016987	DPOGS211592
2	2	1	HMEL016988	DPOGS211575
2	2	1	HMEL016989	DPOGS211591
2	2	1	HMEL016990	DPOGS211576
2	2	1	HMEL016991	DPOGS201505
2	2	1	HMEL016996	DPOGS211586
2	2	1	HMEL016997	DPOGS211580
2	2	1	HMEL016998	DPOGS211585
2	2	1	HMEL016999	DPOGS211564
2	2	1	HMEL017001	DPOGS212305
2	2	1	HMEL017007	DPOGS209596
2	2	1	HMEL017008	DPOGS209595
2	2	1	HMEL017011	DPOGS209594
2	2	1	HMEL017012	DPOGS209621
2	2	1	HMEL017014	DPOGS209591
2	2	1	HMEL017015	DPOGS209622
2	2	1	HMEL017016	DPOGS209590
2	2	1	HMEL017017	DPOGS209624
2	2	1	HMEL017019	DPOGS209585
2	2	1	HMEL017020	DPOGS209625
2	2	1	HMEL017022	DPOGS209626
2	2	1	HMEL017024	DPOGS209630
2	2	1	HMEL017031	DPOGS209631
2	2	1	HMEL017032	DPOGS209632
2	2	1	HMEL017033	DPOGS209583
2	2	1	HMEL017034	DPOGS209633
2	2	1	HMEL017035	DPOGS209581
2	2	1	HMEL017036	DPOGS209634
2	2	1	HMEL017037	DPOGS209580
2	2	1	HMEL017038	DPOGS209636
2	2	1	HMEL017039	DPOGS209579
2	2	1	HMEL017040	DPOGS209578
2	2	1	HMEL017042	DPOGS209639
2	2	1	HMEL017043	DPOGS209576
2	2	1	HMEL017044	DPOGS209575
2	3	0.333	HMEL017046,HMEL017627	DPOGS209640
2	2	1	HMEL017047	DPOGS209641
2	2	1	HMEL017048	DPOGS209574
2	2	1	HMEL017049	DPOGS209642
2	2	1	HMEL017050	DPOGS209643
2	2	1	HMEL017051	DPOGS209573
2	2	1	HMEL017053	DPOGS209572
2	2	1	HMEL017055	DPOGS209571
2	2	1	HMEL017056	DPOGS209570
2	2	1	HMEL017057	DPOGS209647
2	2	1	HMEL017058	DPOGS209569
2	2	1	HMEL017059	DPOGS209648
2	2	1	HMEL017060	DPOGS209649
2	2	1	HMEL017062	DPOGS209650
2	2	1	HMEL017073	DPOGS205331
2	2	1	HMEL017075	DPOGS215430
2	2	1	HMEL017076	DPOGS213223
2	2	1	HMEL017077	DPOGS213222
2	2	1	HMEL017080	DPOGS213165
2	2	1	HMEL017081	DPOGS213220
2	2	1	HMEL017082	DPOGS213166
2	2	1	HMEL017083	DPOGS213219
2	2	1	HMEL017084	DPOGS213218
2	2	1	HMEL017087	DPOGS207162
2	2	1	HMEL017088	DPOGS213215
2	2	1	HMEL017091	DPOGS211429
2	2	1	HMEL017098	DPOGS207189
2	2	1	HMEL017102	DPOGS211516
2	2	1	HMEL017103	DPOGS208872
2	2	1	HMEL017104	DPOGS208871
2	2	1	HMEL017106	DPOGS208870
2	2	1	HMEL017107	DPOGS205671
2	2	1	HMEL017112	DPOGS215290
2	2	1	HMEL017115	DPOGS206303
2	2	1	HMEL017117	DPOGS206301
2	2	1	HMEL017118	DPOGS206358
2	2	1	HMEL017119	DPOGS206300
2	2	1	HMEL017120	DPOGS206359
2	2	1	HMEL017121	DPOGS206299
2	2	1	HMEL017122	DPOGS206360
2	2	1	HMEL017123	DPOGS206298
2	2	1	HMEL017124	DPOGS203891
2	2	1	HMEL017125	DPOGS206362
2	2	1	HMEL017126	DPOGS206363
2	2	1	HMEL017127	DPOGS206365
2	2	1	HMEL017128	DPOGS206366
2	2	1	HMEL017129	DPOGS216079
2	3	0.333	HMEL017130,HMEL017131	DPOGS216082
2	2	1	HMEL017132	DPOGS201184
2	2	1	HMEL017133	DPOGS201185
2	2	1	HMEL017134	DPOGS201182
2	2	1	HMEL017135	DPOGS201187
2	2	1	HMEL017137	DPOGS201188
2	2	1	HMEL017141	DPOGS207582
2	2	1	HMEL017143	DPOGS207561
