scaffold	geneID	ZorA	chromosome
DPSCF301308	DPOGS215071	A	NA
DPSCF301309	DPOGS207240	A	NA
DPSCF301330	DPOGS210536	A	NA
DPSCF301335	DPOGS210783	A	29
DPSCF301352	DPOGS202545	A	NA
DPSCF301358	DPOGS209120	A	NA
DPSCF301363	DPOGS209912	A	NA
DPSCF301373	DPOGS209434	A	NA
DPSCF301374	DPOGS206521	A	NA
DPSCF301392	DPOGS201770	A	NA
DPSCF301393	DPOGS209217	A	NA
DPSCF301399	DPOGS205886	A	NA
DPSCF301401	DPOGS202489	A	NA
DPSCF301422	DPOGS203897	A	NA
DPSCF301424	DPOGS202541	A	NA
DPSCF301425	DPOGS205250	A	NA
DPSCF301427	DPOGS206522	A	8
DPSCF301431	DPOGS210389	A	NA
DPSCF301435	DPOGS200045	A	NA
DPSCF301437	DPOGS202488	A	6
DPSCF301439	DPOGS212639	A	NA
DPSCF301440	DPOGS215952	A	NA
DPSCF301448	DPOGS202389	A	NA
DPSCF301452	DPOGS202345	A	NA
DPSCF301461	DPOGS200693	A	NA
DPSCF301465	DPOGS204593	A	NA
DPSCF301467	DPOGS210148	A	9
DPSCF301468	DPOGS212982	A	NA
DPSCF301471	DPOGS203873	A	NA
DPSCF301472	DPOGS203423	A	NA
DPSCF301477	DPOGS212889	A	NA
DPSCF301478	DPOGS204967	A	NA
DPSCF301503	DPOGS211752	A	NA
DPSCF301511	DPOGS201217	A	NA
DPSCF301513	DPOGS205922	A	NA
DPSCF301519	DPOGS213851	A	NA
DPSCF301525	DPOGS204563	A	NA
DPSCF301545	DPOGS205128	A	NA
DPSCF301549	DPOGS203999	A	NA
DPSCF301562	DPOGS205450	A	8
DPSCF301566	DPOGS212214	A	NA
DPSCF301572	DPOGS216090	A	NA
DPSCF301581	DPOGS200880	A	NA
DPSCF301591	DPOGS210154	A	NA
DPSCF301595	DPOGS211740	A	NA
DPSCF301595	DPOGS211739	A	NA
DPSCF301604	DPOGS205256	A	NA
DPSCF301605	DPOGS210563	A	NA
DPSCF301606	DPOGS203433	A	NA
DPSCF301617	DPOGS210290	A	NA
DPSCF301627	DPOGS215122	A	NA
DPSCF301638	DPOGS211686	A	NA
DPSCF301645	DPOGS212786	A	NA
DPSCF301648	DPOGS210131	A	NA
DPSCF301661	DPOGS203886	A	NA
DPSCF301676	DPOGS201268	A	NA
DPSCF301681	DPOGS206765	A	NA
DPSCF301694	DPOGS208089	A	NA
DPSCF301714	DPOGS204863	A	NA
DPSCF301760	DPOGS200229	A	NA
DPSCF301779	DPOGS203896	A	NA
DPSCF301801	DPOGS216152	A	NA
DPSCF301802	DPOGS207368	A	NA
DPSCF301818	DPOGS210291	A	NA
DPSCF301835	DPOGS203462	A	NA
DPSCF301851	DPOGS211247	A	NA
DPSCF301862	DPOGS207999	A	NA
DPSCF301867	DPOGS213741	A	NA
DPSCF301868	DPOGS202238	A	NA
DPSCF301889	DPOGS214296	A	NA
DPSCF301900	DPOGS209663	A	NA
DPSCF301918	DPOGS205252	A	NA
DPSCF301923	DPOGS214680	A	NA
DPSCF301931	DPOGS214970	A	NA
DPSCF301936	DPOGS209651	A	NA
DPSCF301953	DPOGS213894	A	NA
DPSCF301954	DPOGS200964	A	NA
DPSCF301971	DPOGS212298	A	NA
DPSCF301980	DPOGS201768	A	NA
DPSCF301995	DPOGS210784	A	20
DPSCF301998	DPOGS204011	A	NA
DPSCF302011	DPOGS202346	A	NA
DPSCF302029	DPOGS200667	A	NA
DPSCF302042	DPOGS214004	A	NA
DPSCF302064	DPOGS214510	A	NA
DPSCF302071	DPOGS213995	A	NA
DPSCF302112	DPOGS213499	A	NA
DPSCF302118	DPOGS204012	A	NA
DPSCF302119	DPOGS213406	A	NA
DPSCF302143	DPOGS210782	A	NA
DPSCF302146	DPOGS215368	A	NA
DPSCF302154	DPOGS209653	A	NA
DPSCF302156	DPOGS209296	A	NA
DPSCF302162	DPOGS214003	A	NA
DPSCF302168	DPOGS201099	A	NA
DPSCF302185	DPOGS210638	A	NA
DPSCF302189	DPOGS202725	A	NA
DPSCF302192	DPOGS210207	A	NA
DPSCF302201	DPOGS203895	A	NA
DPSCF302224	DPOGS201629	A	NA
DPSCF302228	DPOGS210170	A	NA
DPSCF302251	DPOGS205424	A	NA
DPSCF302262	DPOGS210206	A	NA
DPSCF302324	DPOGS200129	A	NA
DPSCF302398	DPOGS211265	A	NA
DPSCF302432	DPOGS211260	A	NA
DPSCF302433	DPOGS200881	A	NA
DPSCF302440	DPOGS205775	A	NA
DPSCF302444	DPOGS213405	A	NA
DPSCF302465	DPOGS200706	A	NA
DPSCF302491	DPOGS208063	A	NA
DPSCF302517	DPOGS213312	A	NA
DPSCF302554	DPOGS208628	A	NA
DPSCF302574	DPOGS204210	A	NA
DPSCF302605	DPOGS211064	A	NA
DPSCF302621	DPOGS215151	A	NA
DPSCF302642	DPOGS209022	A	NA
DPSCF302672	DPOGS209937	A	NA
DPSCF302777	DPOGS215163	A	NA
DPSCF302817	DPOGS214462	A	NA
DPSCF302832	DPOGS214683	A	NA
DPSCF302833	DPOGS208135	A	NA
DPSCF302843	DPOGS212655	A	NA
DPSCF302867	DPOGS209072	A	NA
DPSCF302911	DPOGS204143	A	NA
DPSCF302938	DPOGS206244	A	NA
DPSCF303033	DPOGS204374	A	NA
DPSCF303034	DPOGS200815	A	NA
DPSCF303038	DPOGS210884	A	NA
DPSCF303092	DPOGS206163	A	NA
DPSCF303169	DPOGS202091	A	NA
DPSCF303241	DPOGS208108	A	NA
DPSCF303242	DPOGS212883	A	NA
DPSCF303351	DPOGS206181	A	NA
DPSCF303395	DPOGS205575	A	NA
DPSCF303423	DPOGS201267	A	NA
DPSCF303451	DPOGS204861	A	NA
DPSCF303464	DPOGS200663	A	NA
DPSCF303650	DPOGS201218	A	NA
DPSCF303686	DPOGS207320	A	NA
DPSCF303751	DPOGS202726	A	NA
DPSCF303764	DPOGS202184	A	NA
DPSCF303774	DPOGS208305	A	NA
DPSCF303860	DPOGS205022	A	NA
DPSCF303872	DPOGS204009	A	NA
DPSCF303962	DPOGS210637	A	NA
DPSCF303968	DPOGS204610	A	NA
DPSCF303997	DPOGS207367	A	NA
DPSCF304058	DPOGS214441	A	NA
DPSCF304106	DPOGS210881	A	NA
DPSCF304162	DPOGS201214	A	NA
DPSCF304170	DPOGS204321	A	NA
DPSCF304268	DPOGS204651	A	NA
DPSCF304347	DPOGS205251	A	NA
DPSCF304475	DPOGS200012	A	NA
DPSCF304854	DPOGS214821	A	NA
DPSCF305009	DPOGS212641	A	NA
DPSCF305105	DPOGS208090	A	NA
DPSCF305114	DPOGS207498	A	NA
DPSCF305154	DPOGS206174	A	NA
DPSCF300044-2	DPOGS200052	A	NA
DPSCF300044-2	DPOGS200053	A	NA
DPSCF300044-2	DPOGS200054	A	NA
DPSCF300044-2	DPOGS200055	A	NA
DPSCF300044-2	DPOGS200056	A	NA
DPSCF300044-2	DPOGS200057	A	NA
DPSCF300044-2	DPOGS200058	A	NA
DPSCF300044-2	DPOGS200059	A	NA
DPSCF300044-2	DPOGS200060	A	NA
DPSCF300044-2	DPOGS200061	A	NA
DPSCF300044-2	DPOGS200062	A	NA
DPSCF300044-2	DPOGS200063	A	NA
DPSCF300044-2	DPOGS200064	A	NA
DPSCF300044-2	DPOGS200065	A	NA
DPSCF300044-2	DPOGS200066	A	NA
DPSCF300044-2	DPOGS200067	A	NA
DPSCF300044-2	DPOGS200068	A	NA
DPSCF300044-2	DPOGS200069	A	NA
DPSCF300044-2	DPOGS200070	A	NA
DPSCF300044-2	DPOGS200071	A	NA
DPSCF300044-2	DPOGS200072	A	NA
DPSCF300044-2	DPOGS200073	A	NA
DPSCF300044-2	DPOGS200074	A	NA
DPSCF300044-2	DPOGS200075	A	NA
DPSCF300044-2	DPOGS200076	A	NA
DPSCF300044-2	DPOGS200077	A	NA
DPSCF300044-1	DPOGS200078	Z_anc	1
DPSCF300044-1	DPOGS200079	Z_anc	1
DPSCF300044-1	DPOGS200080	Z_anc	1
DPSCF300044-1	DPOGS200081	Z_anc	1
DPSCF300044-1	DPOGS200082	Z_anc	1
DPSCF300044-1	DPOGS200083	Z_anc	1
DPSCF300044-1	DPOGS200084	Z_anc	1
DPSCF300044-1	DPOGS200085	Z_anc	1
DPSCF300044-1	DPOGS200086	Z_anc	1
DPSCF300044-1	DPOGS200087	Z_anc	1
DPSCF300044-1	DPOGS200088	Z_anc	1
DPSCF300044-1	DPOGS200089	Z_anc	1
DPSCF300044-1	DPOGS200090	Z_anc	1
DPSCF300044-1	DPOGS200091	Z_anc	1
DPSCF300044-1	DPOGS200092	Z_anc	1
DPSCF300044-1	DPOGS200093	Z_anc	1
DPSCF300044-1	DPOGS200094	Z_anc	1
DPSCF300044-1	DPOGS200095	Z_anc	1
DPSCF300044-1	DPOGS200096	Z_anc	1
DPSCF300044-1	DPOGS200097	Z_anc	1
DPSCF300044-1	DPOGS200098	Z_anc	1
DPSCF300044-1	DPOGS200099	Z_anc	1
DPSCF300044-1	DPOGS200100	Z_anc	1
DPSCF300044-1	DPOGS200101	Z_anc	1
DPSCF300044-2	DPOGS200102	A	NA
DPSCF300044-2	DPOGS200103	A	NA
DPSCF300044-2	DPOGS200104	A	NA
DPSCF300044-2	DPOGS200105	A	NA
DPSCF300044-2	DPOGS200106	A	NA
DPSCF300044-2	DPOGS200107	A	NA
DPSCF300044-2	DPOGS200108	A	NA
DPSCF300044-2	DPOGS200109	A	NA
DPSCF300044-2	DPOGS200110	A	NA
DPSCF300044-2	DPOGS200111	A	NA
DPSCF300044-2	DPOGS200112	A	NA
DPSCF300044-2	DPOGS200113	A	NA
DPSCF300044-2	DPOGS200115	A	NA
DPSCF300044-2	DPOGS200116	A	NA
DPSCF300044-2	DPOGS200117	A	NA
DPSCF300044-2	DPOGS200118	A	NA
DPSCF300044-2	DPOGS200119	A	NA
DPSCF300044-2	DPOGS200120	A	NA
DPSCF300044-2	DPOGS200121	A	NA
DPSCF300044-2	DPOGS200122	A	NA
DPSCF300044-2	DPOGS200123	A	NA
DPSCF300044-2	DPOGS200124	A	NA
DPSCF300044-2	DPOGS200125	A	NA
DPSCF300028-3	DPOGS206019	A	NA
DPSCF300028-3	DPOGS206020	A	NA
DPSCF300028-3	DPOGS206021	A	NA
DPSCF300028-2	DPOGS206023	Z_anc	1
DPSCF300028-2	DPOGS206024	Z_anc	1
DPSCF300028-2	DPOGS206025	Z_anc	1
DPSCF300028-2	DPOGS206026	Z_anc	1
DPSCF300028-2	DPOGS206027	Z_anc	1
DPSCF300028-2	DPOGS206028	Z_anc	1
DPSCF300028-2	DPOGS206029	Z_anc	1
DPSCF300028-2	DPOGS206030	Z_anc	1
DPSCF300028-2	DPOGS206031	Z_anc	1
DPSCF300028-2	DPOGS206032	Z_anc	1
DPSCF300028-2	DPOGS206033	Z_anc	1
DPSCF300028-2	DPOGS206034	Z_anc	1
DPSCF300028-2	DPOGS206035	Z_anc	1
DPSCF300028-2	DPOGS206036	Z_anc	1
DPSCF300028-2	DPOGS206037	Z_anc	1
DPSCF300028-2	DPOGS206038	Z_anc	1
DPSCF300028-2	DPOGS206039	Z_anc	1
DPSCF300028-2	DPOGS206040	Z_anc	1
DPSCF300028-2	DPOGS206041	Z_anc	1
DPSCF300028-2	DPOGS206042	Z_anc	1
DPSCF300028-2	DPOGS206043	Z_anc	1
DPSCF300028-2	DPOGS206044	Z_anc	1
DPSCF300028-2	DPOGS206045	Z_anc	1
DPSCF300028-2	DPOGS206046	Z_anc	1
DPSCF300028-2	DPOGS206047	Z_anc	1
DPSCF300028-2	DPOGS206048	Z_anc	1
DPSCF300028-2	DPOGS206049	Z_anc	1
DPSCF300028-2	DPOGS206050	Z_anc	1
DPSCF300028-2	DPOGS206051	Z_anc	1
DPSCF300028-2	DPOGS206052	Z_anc	1
DPSCF300028-2	DPOGS206053	Z_anc	1
DPSCF300028-2	DPOGS206054	Z_anc	1
DPSCF300028-1	DPOGS206057	A	9
DPSCF300028-1	DPOGS206058	A	9
DPSCF300028-1	DPOGS206059	A	9
DPSCF300028-1	DPOGS206060	A	9
DPSCF300028-1	DPOGS206061	A	9
DPSCF300028-1	DPOGS206062	A	9
DPSCF300028-1	DPOGS206063	A	9
DPSCF300028-1	DPOGS206064	A	9
DPSCF300028-1	DPOGS206065	A	9
DPSCF300028-1	DPOGS206066	A	9
DPSCF300028-1	DPOGS206067	A	9
DPSCF300028-1	DPOGS206068	A	9
DPSCF300028-1	DPOGS206069	A	9
DPSCF300028-1	DPOGS206070	A	9
DPSCF300028-1	DPOGS206071	A	9
DPSCF300028-1	DPOGS206072	A	9
DPSCF300028-1	DPOGS206073	A	9
DPSCF300028-1	DPOGS206074	A	9
DPSCF300028-1	DPOGS206075	A	9
DPSCF300028-1	DPOGS206076	A	9
DPSCF300028-1	DPOGS206077	A	9
DPSCF300028-1	DPOGS206078	A	9
DPSCF300028-1	DPOGS206079	A	9
DPSCF300028-1	DPOGS206080	A	9
DPSCF300028-1	DPOGS206081	A	9
DPSCF300028-1	DPOGS206082	A	9
DPSCF300028-1	DPOGS206083	A	9
DPSCF300028-1	DPOGS206084	A	9
DPSCF300028-1	DPOGS206085	A	9
DPSCF300028-1	DPOGS206086	A	9
DPSCF300028-1	DPOGS206087	A	9
DPSCF300028-1	DPOGS206088	A	9
DPSCF300028-1	DPOGS206089	A	9
DPSCF300028-1	DPOGS206090	A	9
DPSCF300028-1	DPOGS206091	A	9
DPSCF300028-1	DPOGS206092	A	9
DPSCF300028-1	DPOGS206093	A	9
DPSCF300028-1	DPOGS206094	A	9
DPSCF300028-1	DPOGS206095	A	9
DPSCF300028-1	DPOGS206096	A	9
DPSCF300028-1	DPOGS206097	A	9
DPSCF300028-1	DPOGS206098	A	9
DPSCF300028-1	DPOGS206099	A	9
DPSCF300028-1	DPOGS206100	A	9
DPSCF300028-1	DPOGS206101	A	9
DPSCF300028-1	DPOGS206102	A	9
DPSCF300028-1	DPOGS206103	A	9
DPSCF300028-1	DPOGS206104	A	9
DPSCF300028-1	DPOGS206105	A	9
DPSCF300028-1	DPOGS206106	A	9
DPSCF300028-1	DPOGS206107	A	9
DPSCF300028-1	DPOGS206108	A	9
DPSCF300028-1	DPOGS206109	A	9
DPSCF300028-1	DPOGS206110	A	9
DPSCF300028-1	DPOGS206111	A	9
DPSCF300028-1	DPOGS206112	A	9
DPSCF300028-1	DPOGS206113	A	9
DPSCF300028-1	DPOGS206114	A	9
DPSCF300028-1	DPOGS206115	A	9
DPSCF300028-1	DPOGS206116	A	9
DPSCF300028-1	DPOGS206117	A	9
DPSCF300028-1	DPOGS206119	A	9
DPSCF300028-1	DPOGS206120	A	9
DPSCF300028-1	DPOGS206121	A	9
DPSCF300028-2	DPOGS206122	Z_anc	1
DPSCF300028-2	DPOGS206123	Z_anc	1
DPSCF300028-2	DPOGS206125	Z_anc	1
DPSCF300028-2	DPOGS206126	Z_anc	1
DPSCF300028-2	DPOGS206127	Z_anc	1
DPSCF300028-2	DPOGS206128	Z_anc	1
DPSCF300028-2	DPOGS206129	Z_anc	1
DPSCF300028-2	DPOGS206130	Z_anc	1
DPSCF300028-2	DPOGS206131	Z_anc	1
DPSCF300028-2	DPOGS206132	Z_anc	1
DPSCF300028-2	DPOGS206133	Z_anc	1
DPSCF300028-2	DPOGS206134	Z_anc	1
DPSCF300028-2	DPOGS206135	Z_anc	1
DPSCF300028-2	DPOGS206136	Z_anc	1
DPSCF300028-2	DPOGS206137	Z_anc	1
DPSCF300028-2	DPOGS206138	Z_anc	1
DPSCF300028-2	DPOGS206139	Z_anc	1
DPSCF300028-2	DPOGS206140	Z_anc	1
DPSCF300028-2	DPOGS206141	Z_anc	1
DPSCF300028-2	DPOGS206142	Z_anc	1
DPSCF300028-2	DPOGS206143	Z_anc	1
DPSCF300028-2	DPOGS206144	Z_anc	1
DPSCF300028-2	DPOGS206145	Z_anc	1
DPSCF300028-2	DPOGS206146	Z_anc	1
DPSCF300028-2	DPOGS206147	Z_anc	1
DPSCF300028-2	DPOGS206148	Z_anc	1
DPSCF300028-2	DPOGS206149	Z_anc	1
DPSCF300028-2	DPOGS206150	Z_anc	1
DPSCF300028-2	DPOGS206151	Z_anc	1
DPSCF300028-2	DPOGS206152	Z_anc	1
DPSCF300028-2	DPOGS206153	Z_anc	1
DPSCF300028-2	DPOGS206154	Z_anc	1
DPSCF300028-2	DPOGS206155	Z_anc	1
DPSCF300028-2	DPOGS206156	Z_anc	1
DPSCF300028-2	DPOGS206157	Z_anc	1
DPSCF300028-2	DPOGS206158	Z_anc	1
DPSCF300028-2	DPOGS206159	Z_anc	1
DPSCF300028-2	DPOGS206160	Z_anc	1
DPSCF300028-3	DPOGS206161	A	NA
DPSCF300028-3	DPOGS206162	A	NA
DPSCF300001-2	DPOGS206766	A	23
DPSCF300001-2	DPOGS206767	A	23
DPSCF300001-2	DPOGS206768	A	23
DPSCF300001-2	DPOGS206769	A	23
DPSCF300001-2	DPOGS206770	A	23
DPSCF300001-2	DPOGS206771	A	23
DPSCF300001-2	DPOGS206773	A	23
DPSCF300001-2	DPOGS206774	A	23
DPSCF300001-2	DPOGS206775	A	23
DPSCF300001-2	DPOGS206776	A	23
DPSCF300001-2	DPOGS206777	A	23
DPSCF300001-2	DPOGS206778	A	23
DPSCF300001-2	DPOGS206779	A	23
DPSCF300001-2	DPOGS206780	A	23
DPSCF300001-1	DPOGS206781	Z_anc	1
DPSCF300001-1	DPOGS206782	Z_anc	1
DPSCF300001-1	DPOGS206783	Z_anc	1
DPSCF300001-1	DPOGS206784	Z_anc	1
DPSCF300001-1	DPOGS206785	Z_anc	1
DPSCF300001-1	DPOGS206786	Z_anc	1
DPSCF300001-1	DPOGS206787	Z_anc	1
DPSCF300001-1	DPOGS206788	Z_anc	1
DPSCF300001-1	DPOGS206789	Z_anc	1
DPSCF300001-1	DPOGS206790	Z_anc	1
DPSCF300001-1	DPOGS206791	Z_anc	1
DPSCF300001-1	DPOGS206792	Z_anc	1
DPSCF300001-1	DPOGS206793	Z_anc	1
DPSCF300001-1	DPOGS206794	Z_anc	1
DPSCF300001-1	DPOGS206795	Z_anc	1
DPSCF300001-1	DPOGS206796	Z_anc	1
DPSCF300001-1	DPOGS206797	Z_anc	1
DPSCF300001-1	DPOGS206798	Z_anc	1
DPSCF300001-1	DPOGS206799	Z_anc	1
DPSCF300001-1	DPOGS206800	Z_anc	1
DPSCF300001-1	DPOGS206801	Z_anc	1
DPSCF300001-1	DPOGS206802	Z_anc	1
DPSCF300001-1	DPOGS206803	Z_anc	1
DPSCF300001-1	DPOGS206804	Z_anc	1
DPSCF300001-1	DPOGS206805	Z_anc	1
DPSCF300001-1	DPOGS206806	Z_anc	1
DPSCF300001-1	DPOGS206807	Z_anc	1
DPSCF300001-1	DPOGS206808	Z_anc	1
DPSCF300001-1	DPOGS206809	Z_anc	1
DPSCF300001-1	DPOGS206810	Z_anc	1
DPSCF300001-1	DPOGS206811	Z_anc	1
DPSCF300001-1	DPOGS206812	Z_neo	1
DPSCF300001-1	DPOGS206813	Z_neo	1
DPSCF300001-1	DPOGS206814	Z_neo	1
DPSCF300001-1	DPOGS206815	Z_neo	1
DPSCF300001-1	DPOGS206816	Z_neo	1
DPSCF300001-1	DPOGS206817	Z_neo	1
DPSCF300001-1	DPOGS206818	Z_neo	1
DPSCF300001-1	DPOGS206819	Z_neo	1
DPSCF300001-1	DPOGS206820	Z_neo	1
DPSCF300001-1	DPOGS206821	Z_neo	1
DPSCF300001-1	DPOGS206822	Z_neo	1
DPSCF300001-1	DPOGS206823	Z_neo	1
DPSCF300001-1	DPOGS206824	Z_neo	1
DPSCF300001-1	DPOGS206825	Z_neo	1
DPSCF300001-1	DPOGS206826	Z_neo	1
DPSCF300001-1	DPOGS206827	Z_neo	1
DPSCF300001-1	DPOGS206828	Z_neo	1
DPSCF300001-1	DPOGS206829	Z_neo	1
DPSCF300001-1	DPOGS206830	Z_neo	1
DPSCF300001-1	DPOGS206831	Z_neo	1
DPSCF300001-1	DPOGS206832	Z_neo	1
DPSCF300001-1	DPOGS206833	Z_neo	1
DPSCF300001-1	DPOGS206834	Z_neo	1
DPSCF300001-1	DPOGS206835	Z_neo	1
DPSCF300001-1	DPOGS206836	Z_neo	1
DPSCF300001-1	DPOGS206837	Z_neo	1
DPSCF300001-1	DPOGS206838	Z_neo	1
DPSCF300001-1	DPOGS206839	Z_neo	1
DPSCF300001-1	DPOGS206840	Z_neo	1
DPSCF300001-1	DPOGS206841	Z_neo	1
DPSCF300001-1	DPOGS206842	Z_neo	1
DPSCF300001-1	DPOGS206843	Z_neo	1
DPSCF300001-1	DPOGS206844	Z_neo	1
DPSCF300001-1	DPOGS206846	Z_neo	1
DPSCF300001-1	DPOGS206847	Z_neo	1
DPSCF300001-1	DPOGS206848	Z_neo	1
DPSCF300001-1	DPOGS206849	Z_neo	1
DPSCF300001-1	DPOGS206850	Z_neo	1
DPSCF300001-1	DPOGS206851	Z_neo	1
DPSCF300001-1	DPOGS206852	Z_neo	1
DPSCF300001-1	DPOGS206853	Z_neo	1
DPSCF300001-1	DPOGS206854	Z_neo	1
DPSCF300001-1	DPOGS206855	Z_neo	1
DPSCF300001-1	DPOGS206856	Z_neo	1
DPSCF300001-1	DPOGS206857	Z_neo	1
DPSCF300001-1	DPOGS206858	Z_neo	1
DPSCF300001-1	DPOGS206859	Z_neo	1
DPSCF300001-1	DPOGS206860	Z_neo	1
DPSCF300001-1	DPOGS206861	Z_neo	1
DPSCF300001-1	DPOGS206862	Z_neo	1
DPSCF300001-1	DPOGS206863	Z_neo	1
DPSCF300001-1	DPOGS206864	Z_neo	1
DPSCF300001-1	DPOGS206865	Z_neo	1
DPSCF300001-1	DPOGS206866	Z_neo	1
DPSCF300001-1	DPOGS206867	Z_neo	1
DPSCF300001-1	DPOGS206868	Z_neo	1
DPSCF300001-1	DPOGS206869	Z_neo	1
DPSCF300001-1	DPOGS206870	Z_neo	1
DPSCF300001-1	DPOGS206871	Z_neo	1
DPSCF300001-1	DPOGS206872	Z_neo	1
DPSCF300001-1	DPOGS206873	Z_neo	1
DPSCF300001-1	DPOGS206874	Z_neo	1
DPSCF300001-1	DPOGS206875	Z_neo	1
DPSCF300001-1	DPOGS206876	Z_neo	1
DPSCF300001-1	DPOGS206877	Z_neo	1
DPSCF300001-1	DPOGS206878	Z_neo	1
DPSCF300001-1	DPOGS206879	Z_neo	1
DPSCF300001-1	DPOGS206880	Z_neo	1
DPSCF300001-1	DPOGS206881	Z_neo	1
DPSCF300001-1	DPOGS206882	Z_neo	1
DPSCF300001-1	DPOGS206883	Z_neo	1
DPSCF300001-1	DPOGS206884	Z_neo	1
DPSCF300001-1	DPOGS206885	Z_neo	1
DPSCF300001-1	DPOGS206886	Z_neo	1
DPSCF300001-1	DPOGS206887	Z_neo	1
DPSCF300001-1	DPOGS206888	Z_neo	1
DPSCF300001-1	DPOGS206889	Z_neo	1
DPSCF300001-1	DPOGS206890	Z_neo	1
DPSCF300001-1	DPOGS206891	Z_neo	1
DPSCF300001-1	DPOGS206892	Z_neo	1
DPSCF300001-1	DPOGS206893	Z_neo	1
DPSCF300001-1	DPOGS206894	Z_neo	1
DPSCF300001-1	DPOGS206895	Z_neo	1
DPSCF300001-1	DPOGS206896	Z_neo	1
DPSCF300001-1	DPOGS206897	Z_neo	1
DPSCF300001-1	DPOGS206898	Z_neo	1
DPSCF300001-1	DPOGS206899	Z_neo	1
DPSCF300001-1	DPOGS206900	Z_neo	1
DPSCF300001-1	DPOGS206901	Z_neo	1
DPSCF300001-1	DPOGS206902	Z_neo	1
DPSCF300001-1	DPOGS206903	Z_neo	1
DPSCF300001-1	DPOGS206904	Z_neo	1
DPSCF300001-1	DPOGS206905	Z_neo	1
DPSCF300001-1	DPOGS206906	Z_neo	1
DPSCF300001-1	DPOGS206907	Z_neo	1
DPSCF300001-1	DPOGS206908	Z_neo	1
DPSCF300001-1	DPOGS206909	Z_neo	1
DPSCF300001-1	DPOGS206910	Z_neo	1
DPSCF300001-1	DPOGS206911	Z_neo	1
DPSCF300001-1	DPOGS206912	Z_neo	1
DPSCF300001-1	DPOGS206913	Z_neo	1
DPSCF300001-1	DPOGS206914	Z_neo	1
DPSCF300001-1	DPOGS206915	Z_neo	1
DPSCF300001-1	DPOGS206916	Z_neo	1
DPSCF300001-1	DPOGS206917	Z_neo	1
DPSCF300001-1	DPOGS206918	Z_neo	1
DPSCF300001-1	DPOGS206919	Z_neo	1
DPSCF300001-1	DPOGS206920	Z_neo	1
DPSCF300001-1	DPOGS206921	Z_neo	1
DPSCF300001-1	DPOGS206922	Z_neo	1
DPSCF300001-1	DPOGS206923	Z_neo	1
DPSCF300001-1	DPOGS206924	Z_neo	1
DPSCF300001-1	DPOGS206925	Z_neo	1
DPSCF300001-1	DPOGS206926	Z_neo	1
DPSCF300001-1	DPOGS206927	Z_neo	1
DPSCF300001-1	DPOGS206928	Z_neo	1
DPSCF300001-1	DPOGS206929	Z_neo	1
DPSCF300001-1	DPOGS206930	Z_neo	1
DPSCF300001-1	DPOGS206931	Z_neo	1
DPSCF300001-1	DPOGS206932	Z_neo	1
DPSCF300001-1	DPOGS206933	Z_neo	1
DPSCF300001-1	DPOGS206934	Z_neo	1
DPSCF300001-1	DPOGS206935	Z_neo	1
DPSCF300001-1	DPOGS206936	Z_neo	1
DPSCF300001-1	DPOGS206937	Z_neo	1
DPSCF300001-1	DPOGS206938	Z_neo	1
DPSCF300001-1	DPOGS206939	Z_neo	1
DPSCF300001-1	DPOGS206940	Z_neo	1
DPSCF300001-1	DPOGS206941	Z_neo	1
DPSCF300001-1	DPOGS206942	Z_neo	1
DPSCF300001-1	DPOGS206943	Z_neo	1
DPSCF300001-1	DPOGS206944	Z_neo	1
DPSCF300001-1	DPOGS206945	Z_neo	1
DPSCF300001-1	DPOGS206946	Z_neo	1
DPSCF300001-1	DPOGS206947	Z_neo	1
DPSCF300001-1	DPOGS206948	Z_neo	1
DPSCF300001-1	DPOGS206949	Z_neo	1
DPSCF300001-1	DPOGS206950	Z_neo	1
DPSCF300001-1	DPOGS206951	Z_neo	1
DPSCF300001-1	DPOGS206952	Z_neo	1
DPSCF300001-1	DPOGS206953	Z_neo	1
DPSCF300001-1	DPOGS206954	Z_neo	1
DPSCF300001-1	DPOGS206955	Z_neo	1
DPSCF300001-1	DPOGS206956	Z_neo	1
DPSCF300001-1	DPOGS206957	Z_neo	1
DPSCF300001-1	DPOGS206958	Z_neo	1
DPSCF300001-1	DPOGS206959	Z_neo	1
DPSCF300001-1	DPOGS206960	Z_neo	1
DPSCF300001-1	DPOGS206961	Z_neo	1
DPSCF300001-1	DPOGS206962	Z_neo	1
DPSCF300001-1	DPOGS206963	Z_neo	1
DPSCF300001-1	DPOGS206964	Z_neo	1
DPSCF300001-1	DPOGS206965	Z_neo	1
DPSCF300001-1	DPOGS206966	Z_neo	1
DPSCF300001-1	DPOGS206967	Z_neo	1
DPSCF300001-1	DPOGS206968	Z_neo	1
DPSCF300001-1	DPOGS206969	Z_neo	1
DPSCF300001-1	DPOGS206970	Z_neo	1
DPSCF300001-1	DPOGS206971	Z_neo	1
DPSCF300001-1	DPOGS206972	Z_neo	1
DPSCF300001-1	DPOGS206973	Z_neo	1
DPSCF300001-1	DPOGS206974	Z_neo	1
DPSCF300001-1	DPOGS206975	Z_neo	1
DPSCF300001-1	DPOGS206976	Z_neo	1
DPSCF300001-1	DPOGS206977	Z_neo	1
DPSCF300001-1	DPOGS206978	Z_neo	1
DPSCF300001-1	DPOGS206979	Z_neo	1
DPSCF300001-1	DPOGS206980	Z_neo	1
DPSCF300001-1	DPOGS206981	Z_neo	1
