# Species	Genes	Alg.-Conn.	bombyx_refseq_proteins_accession.fa	Dp_OGS2_prots.fas
2	3	0.333	XP_004932228,XP_004932229	DPOGS207820
2	2	1	XP_004932230	DPOGS207822
2	2	1	XP_004932231	DPOGS207824
2	2	1	XP_004932233	DPOGS207739
2	2	1	XP_004932234	DPOGS207737
2	2	1	XP_004932235	DPOGS207826
2	2	1	XP_004932238	DPOGS207828
2	2	1	XP_004932240	DPOGS207732
2	4	0.25	XP_004932241,XP_004932243,XP_004932242	DPOGS207730
2	2	1	XP_004932244	DPOGS207836
2	2	1	XP_004932246	DPOGS207728
2	2	1	XP_004932247	DPOGS207837
2	3	0.333	XP_004932248,XP_004932249	DPOGS207727
2	2	1	XP_004932252	DPOGS207723
2	2	1	XP_004932253	DPOGS207722
2	2	1	XP_004932254	DPOGS207846
2	2	1	XP_004932255	DPOGS209758
2	2	1	XP_004932257	DPOGS209766
2	2	1	XP_004932258	DPOGS209751
2	2	1	XP_004932259	DPOGS200811
2	2	1	XP_004932260	DPOGS201678
2	2	1	XP_004932263	DPOGS206470
2	2	1	XP_004932264	DPOGS206472
2	2	1	XP_004932269	DPOGS206482
2	2	1	XP_004932270	DPOGS206478
2	2	1	XP_004932272	DPOGS200457
2	2	1	XP_004932274	DPOGS206446
2	2	1	XP_004932276	DPOGS202740
2	2	1	XP_004932278	DPOGS202738
2	2	1	XP_004932279	DPOGS201671
2	2	1	XP_004932280	DPOGS201668
2	2	1	XP_004932281	DPOGS201665
2	2	1	XP_004932282	DPOGS206462
2	2	1	XP_004932283	DPOGS206459
2	2	1	XP_004932285	DPOGS204547
2	2	1	XP_004932286	DPOGS214957
2	2	1	XP_004932288	DPOGS212302
2	2	1	XP_004932289	DPOGS207780
2	2	1	XP_004932290	DPOGS207788
2	2	1	XP_004932291	DPOGS207790
2	2	1	XP_004932293	DPOGS207771
2	2	1	XP_004932297	DPOGS207805
2	2	1	XP_004932298	DPOGS207757
2	2	1	XP_004932300	DPOGS207810
2	2	1	XP_004932301	DPOGS207753
2	2	1	XP_004932302	DPOGS207752
2	2	1	XP_004932305	DPOGS207825
2	2	1	XP_004932306	DPOGS207735
2	2	1	XP_004932310	DPOGS207838
2	2	1	XP_004932311	DPOGS207841
2	2	1	XP_004932313	DPOGS207843
2	2	1	XP_004932314	DPOGS201756
2	2	1	XP_004932315	DPOGS201752
2	2	1	XP_004932316	DPOGS201759
2	3	0.333	XP_004932318,XP_004932320	DPOGS201760
2	2	1	XP_004932323	DPOGS201751
2	2	1	XP_004932324	DPOGS201761
2	2	1	XP_004932325	DPOGS201743
2	2	1	XP_004932326	DPOGS201742
2	2	1	XP_004932327	DPOGS201741
2	2	1	XP_004932328	DPOGS201764
2	3	0.333	XP_004932329,XP_004932330	DPOGS201740
2	2	1	XP_004932331	DPOGS201765
2	2	1	XP_004932332	DPOGS201739
2	2	1	XP_004932334	DPOGS201738
2	2	1	XP_004932335	DPOGS201925
2	2	1	XP_004932336	DPOGS201926
2	2	1	XP_004932337	DPOGS201924
2	2	1	XP_004932338	DPOGS201923
2	2	1	XP_004932339	DPOGS201922
2	2	1	XP_004932342	DPOGS201476
2	2	1	XP_004932343	DPOGS201475
2	2	1	XP_004932344	DPOGS201474
2	2	1	XP_004932345	DPOGS201480
2	2	1	XP_004932346	DPOGS201472
2	4	0.25	XP_004932348,XP_004932350,XP_004932349	DPOGS201470
2	2	1	XP_004932352	DPOGS201484
2	2	1	XP_004932353	DPOGS201486
2	2	1	XP_004932354	DPOGS201465
2	2	1	XP_004932355	DPOGS201464
2	2	1	XP_004932356	DPOGS201488
2	2	1	XP_004932357	DPOGS201458
2	5	0.2	XP_004932358,XP_004932361,XP_004932360,XP_004932359	DPOGS201492
2	2	1	XP_004932363	DPOGS201493
2	3	0.333	XP_004932365,XP_004932366	DPOGS201494
2	2	1	XP_004932370	DPOGS201523
2	2	1	XP_004932371	DPOGS201446
2	2	1	XP_004932373	DPOGS201509
2	2	1	XP_004932375	DPOGS201445
2	2	1	XP_004932378	DPOGS201441
2	3	0.333	XP_004932379	DPOGS201513,DPOGS201512
2	2	1	XP_004932381	DPOGS201514
2	2	1	XP_004932385	DPOGS201440
2	2	1	XP_004932386	DPOGS201439
2	2	1	XP_004932387	DPOGS201500
2	2	1	XP_004932388	DPOGS201498
2	3	0.333	XP_004932389,XP_004932390	DPOGS201525
2	2	1	XP_004932391	DPOGS201431
2	2	1	XP_004932392	DPOGS201526
2	3	0.333	XP_004932393,XP_004932394	DPOGS201532
2	2	1	XP_004932395	DPOGS201427
2	2	1	XP_004932396	DPOGS201538
2	2	1	XP_004932398	DPOGS201423
2	2	1	XP_004932399	DPOGS201539
2	2	1	XP_004932400	DPOGS201422
2	3	0.333	XP_004932401,XP_004932403	DPOGS201421
2	2	1	XP_004932404	DPOGS201540
2	2	1	XP_004932405	DPOGS201417
2	2	1	XP_004932409	DPOGS201416
2	2	1	XP_004932410	DPOGS201542
2	2	1	XP_004932411	DPOGS201415
2	3	0.333	XP_004932415,XP_004932416	DPOGS201412
2	2	1	XP_004932419	DPOGS201410
2	2	1	XP_004932424	DPOGS201406
2	2	1	XP_004932426	DPOGS201404
2	2	1	XP_004932427	DPOGS201758
2	2	1	XP_004932429	DPOGS201750
2	2	1	XP_004932430	DPOGS201745
2	2	1	XP_004932431	DPOGS201766
2	2	1	XP_004932434	DPOGS201479
2	2	1	XP_004932436	DPOGS201471
2	2	1	XP_004932437	DPOGS201469
2	2	1	XP_004932439	DPOGS201485
2	2	1	XP_004932440	DPOGS201463
2	2	1	XP_004932441	DPOGS200167
2	2	1	XP_004932442	DPOGS201490
2	2	1	XP_004932444	DPOGS201495
2	2	1	XP_004932445	DPOGS201517
2	2	1	XP_004932446	DPOGS201519
2	2	1	XP_004932447	DPOGS201521
2	2	1	XP_004932448	DPOGS201522
2	2	1	XP_004932449	DPOGS201501
2	2	1	XP_004932450	DPOGS201447
2	2	1	XP_004932451	DPOGS201449
2	2	1	XP_004932452	DPOGS201531
2	2	1	XP_004932454	DPOGS201534
2	2	1	XP_004932455	DPOGS201544
2	2	1	XP_004932462	DPOGS204352
2	2	1	XP_004932463	DPOGS209915
2	2	1	XP_004932464	DPOGS209916
2	2	1	XP_004932465	DPOGS209271
2	2	1	XP_004932466	DPOGS209270
2	2	1	XP_004932467	DPOGS209243
2	2	1	XP_004932469	DPOGS209265
2	2	1	XP_004932470	DPOGS209264
2	2	1	XP_004932474	DPOGS209263
2	2	1	XP_004932475	DPOGS209261
2	2	1	XP_004932476	DPOGS209260
2	2	1	XP_004932477	DPOGS203254
2	2	1	XP_004932480	DPOGS203253
2	2	1	XP_004932481	DPOGS203235
2	2	1	XP_004932482	DPOGS203252
2	2	1	XP_004932483	DPOGS203250
2	3	0.333	XP_004932485,XP_004932486	DPOGS203238
2	2	1	XP_004932487	DPOGS203249
2	3	0.333	XP_004932489,XP_004932490	DPOGS203240
2	2	1	XP_004932491	DPOGS203248
2	3	0.333	XP_004932492,XP_004932493	DPOGS203247
2	2	1	XP_004932494	DPOGS203242
2	2	1	XP_004932495	DPOGS203246
2	2	1	XP_004932496	DPOGS203243
2	2	1	XP_004932498	DPOGS203244
2	2	1	XP_004932499	DPOGS205887
2	3	0.333	XP_004932500,XP_004932501	DPOGS206525
2	2	1	XP_004932502	DPOGS205890
2	2	1	XP_004932503	DPOGS205896
2	2	1	XP_004932504	DPOGS205894
2	2	1	XP_004932505	DPOGS205892
2	2	1	XP_004932508	DPOGS205897
2	2	1	XP_004932509	DPOGS205916
2	3	0.333	XP_004932510,XP_004932511	DPOGS205898
2	2	1	XP_004932512	DPOGS205915
2	2	1	XP_004932514	DPOGS205900
2	3	0.333	XP_004932517,XP_004932518	DPOGS205913
2	3	0.333	XP_004932519,XP_004932520	DPOGS205904
2	2	1	XP_004932523	DPOGS205911
2	4	0.25	XP_004932524,XP_004932526,XP_004932525	DPOGS205905
2	2	1	XP_004932527	DPOGS205906
2	2	1	XP_004932529	DPOGS205739
2	2	1	XP_004932530	DPOGS205731
2	4	0.25	XP_004932532,XP_004932534,XP_004932533	DPOGS205733
2	2	1	XP_004932535	DPOGS205738
2	2	1	XP_004932537	DPOGS205736
2	2	1	XP_004932538	DPOGS210878
2	2	1	XP_004932540	DPOGS210876
2	3	0.333	XP_004932541,XP_004932542	DPOGS210875
2	2	1	XP_004932543	DPOGS210790
2	2	1	XP_004932544	DPOGS210873
2	3	0.333	XP_004932546,XP_004932547	DPOGS210872
2	4	0.25	XP_004932548,XP_004932550,XP_004932549	DPOGS210793
2	2	1	XP_004932552	DPOGS210794
2	2	1	XP_004932553	DPOGS210795
2	3	0.333	XP_004932559,XP_004932560	DPOGS210796
2	2	1	XP_004932561	DPOGS210868
2	2	1	XP_004932562	DPOGS210865
2	2	1	XP_004932563	DPOGS210804
2	2	1	XP_004932564	DPOGS210862
2	2	1	XP_004932565	DPOGS210806
2	2	1	XP_004932566	DPOGS210807
2	2	1	XP_004932567	DPOGS210808
2	2	1	XP_004932568	DPOGS210809
2	2	1	XP_004932570	DPOGS210856
2	2	1	XP_004932572	DPOGS210815
2	2	1	XP_004932573	DPOGS210854
2	2	1	XP_004932574	DPOGS210853
2	4	0.25	XP_004932575,XP_004932577,XP_004932576	DPOGS210816
2	2	1	XP_004932578	DPOGS210820
2	3	0.333	XP_004932579,XP_004932580	DPOGS210821
2	2	1	XP_004932581	DPOGS210850
2	3	0.333	XP_004932582,XP_004932583	DPOGS210849
2	2	1	XP_004932584	DPOGS210822
2	2	1	XP_004932585	DPOGS210823
2	2	1	XP_004932586	DPOGS210846
2	2	1	XP_004932590	DPOGS204353
2	2	1	XP_004932592	DPOGS209266
2	2	1	XP_004932594	DPOGS209246
2	2	1	XP_004932595	DPOGS209248
2	2	1	XP_004932596	DPOGS209262
2	2	1	XP_004932598	DPOGS209249
2	2	1	XP_004932599	DPOGS203255
2	2	1	XP_004932605	DPOGS205891
2	2	1	XP_004932606	DPOGS205918
2	2	1	XP_004932607	DPOGS205902
2	2	1	XP_004932608	DPOGS205910
2	2	1	XP_004932610	DPOGS210786
2	2	1	XP_004932611	DPOGS210874
2	2	1	XP_004932612	DPOGS210791
2	2	1	XP_004932613	DPOGS210797
2	2	1	XP_004932614	DPOGS210864
2	2	1	XP_004932617	DPOGS210855
2	2	1	XP_004932618	DPOGS210817
2	2	1	XP_004932619	DPOGS210851
2	2	1	XP_004932620	DPOGS210825
2	2	1	XP_004932621	DPOGS203218
2	2	1	XP_004932622	DPOGS203154
2	2	1	XP_004932624	DPOGS203220
2	2	1	XP_004932625	DPOGS203155
2	2	1	XP_004932627	DPOGS203222
2	2	1	XP_004932628	DPOGS203149
2	2	1	XP_004932629	DPOGS203223
2	2	1	XP_004932632	DPOGS203748
2	2	1	XP_004932633	DPOGS203747
2	2	1	XP_004932635	DPOGS203745
2	2	1	XP_004932637	DPOGS203760
2	2	1	XP_004932639	DPOGS213734
2	2	1	XP_004932641	DPOGS209175
2	2	1	XP_004932642	DPOGS209167
2	2	1	XP_004932643	DPOGS209169
2	6	0.167	XP_004932644,XP_004932648,XP_004932647,XP_004932646,XP_004932645	DPOGS209162
2	2	1	XP_004932649	DPOGS209178
2	4	0.25	XP_004932650,XP_004932652,XP_004932651	DPOGS209159
2	2	1	XP_004932655	DPOGS209184
2	2	1	XP_004932656	DPOGS209157
2	2	1	XP_004932657	DPOGS209156
2	2	1	XP_004932658	DPOGS209185
2	2	1	XP_004932659	DPOGS209155
2	2	1	XP_004932660	DPOGS209186
2	2	1	XP_004932661	DPOGS209152
2	2	1	XP_004932663	DPOGS209193
2	2	1	XP_004932664	DPOGS209149
2	2	1	XP_004932665	DPOGS209147
2	2	1	XP_004932667	DPOGS209221
2	2	1	XP_004932668	DPOGS209232
2	2	1	XP_004932669	DPOGS209225
2	2	1	XP_004932670	DPOGS209230
2	2	1	XP_004932671	DPOGS207901
2	2	1	XP_004932672	DPOGS207902
2	2	1	XP_004932673	DPOGS207904
2	2	1	XP_004932674	DPOGS203415
2	3	0.333	XP_004932676,XP_004932677	DPOGS212255
2	2	1	XP_004932679	DPOGS212256
2	2	1	XP_004932681	DPOGS212288
2	2	1	XP_004932683	DPOGS212287
2	2	1	XP_004932685	DPOGS212265
2	2	1	XP_004932687	DPOGS212266
2	2	1	XP_004932688	DPOGS212267
2	2	1	XP_004932689	DPOGS212268
2	2	1	XP_004932690	DPOGS212285
2	2	1	XP_004932692	DPOGS212284
2	2	1	XP_004932693	DPOGS212283
2	2	1	XP_004932694	DPOGS212281
2	2	1	XP_004932696	DPOGS212271
2	2	1	XP_004932697	DPOGS212276
2	2	1	XP_004932698	DPOGS212275
2	2	1	XP_004932699	DPOGS202593
2	3	0.333	XP_004932700,XP_004932701	DPOGS212273
2	2	1	XP_004932702	DPOGS202591
2	2	1	XP_004932703	DPOGS202590
2	3	0.333	XP_004932706,XP_004932707	DPOGS213836
2	2	1	XP_004932709	DPOGS213831
2	7	0.143	XP_004932710,XP_004932715,XP_004932714,XP_004932713,XP_004932712,XP_004932711	DPOGS213838
2	4	0.25	XP_004932716,XP_004932718,XP_004932717	DPOGS213829
2	2	1	XP_004932719	DPOGS213839
2	3	0.333	XP_004932720,XP_004932721	DPOGS213840
2	2	1	XP_004932722	DPOGS213841
2	2	1	XP_004932723	DPOGS213824
2	2	1	XP_004932724	DPOGS203216
2	2	1	XP_004932725	DPOGS203221
2	2	1	XP_004932726	DPOGS203153
2	2	1	XP_004932727	DPOGS203150
2	2	1	XP_004932728	DPOGS203758
2	2	1	XP_004932731	DPOGS213732
2	2	1	XP_004932732	DPOGS213730
2	2	1	XP_004932734	DPOGS209173
2	2	1	XP_004932735	DPOGS209172
2	2	1	XP_004932739	DPOGS209171
2	3	0.333	XP_004932740	DPOGS209165,DPOGS209164
2	2	1	XP_004932741	DPOGS209163
2	2	1	XP_004932742	DPOGS209176
2	2	1	XP_004932743	DPOGS209177
2	2	1	XP_004932745	DPOGS209161
2	2	1	XP_004932747	DPOGS209183
2	2	1	XP_004932751	DPOGS209219
2	2	1	XP_004932752	DPOGS209233
2	2	1	XP_004932753	DPOGS209223
2	2	1	XP_004932759	DPOGS212254
2	2	1	XP_004932762	DPOGS209917
2	4	0.5	XP_004932766,XP_004932767	DPOGS202587,DPOGS202586
2	2	1	XP_004932768	DPOGS213837
2	2	1	XP_004932771	DPOGS213825
2	2	1	XP_004932772	DPOGS209129
2	3	0.333	XP_004932774,XP_004932775	DPOGS200084
2	3	0.333	XP_004932776,XP_004932777	DPOGS200100
2	2	1	XP_004932779	DPOGS212569
2	2	1	XP_004932782	DPOGS212567
2	2	1	XP_004932783	DPOGS212565
2	2	1	XP_004932785	DPOGS203391
2	2	1	XP_004932786	DPOGS203321
2	2	1	XP_004932787	DPOGS203388
2	2	1	XP_004932788	DPOGS203389
2	2	1	XP_004932790	DPOGS203379
2	2	1	XP_004932791	DPOGS203325
2	2	1	XP_004932792	DPOGS203326
2	2	1	XP_004932794	DPOGS203377
2	2	1	XP_004932795	DPOGS203327
2	2	1	XP_004932796	DPOGS203375
2	2	1	XP_004932797	DPOGS203330
2	2	1	XP_004932798	DPOGS203931
2	2	1	XP_004932799	DPOGS203961
2	2	1	XP_004932801	DPOGS203966
2	2	1	XP_004932802	DPOGS203923
2	2	1	XP_004932803	DPOGS203334
2	3	0.333	XP_004932806,XP_004932807	DPOGS203371
2	2	1	XP_004932809	DPOGS203331
2	2	1	XP_004932810	DPOGS203374
2	2	1	XP_004932811	DPOGS203960
2	2	1	XP_004932813	DPOGS203932
2	2	1	XP_004932814	DPOGS203934
2	2	1	XP_004932817	DPOGS203956
2	3	0.333	XP_004932820,XP_004932821	DPOGS203936
2	2	1	XP_004932823	DPOGS203979
2	3	0.333	XP_004932824,XP_004932825	DPOGS203906
2	3	0.333	XP_004932826,XP_004932827	DPOGS203905
2	3	0.333	XP_004932830,XP_004932831	DPOGS203904
2	2	1	XP_004932832	DPOGS203983
2	2	1	XP_004932833	DPOGS203985
2	2	1	XP_004932834	DPOGS203903
2	2	1	XP_004932835	DPOGS203990
2	2	1	XP_004932836	DPOGS203991
2	2	1	XP_004932837	DPOGS203993
2	2	1	XP_004932838	DPOGS203899
2	2	1	XP_004932841	DPOGS201355
2	3	0.333	XP_004932842,XP_004932843	DPOGS201402
2	3	0.333	XP_004932844,XP_004932845	DPOGS201400
2	2	1	XP_004932846	DPOGS201398
2	2	1	XP_004932847	DPOGS201397
2	2	1	XP_004932850	DPOGS200078
2	2	1	XP_004932852	DPOGS203392
2	2	1	XP_004932853	DPOGS203320
2	2	1	XP_004932854	DPOGS203390
2	2	1	XP_004932855	DPOGS203386
2	3	0.333	XP_004932857	DPOGS203382,DPOGS203381
2	2	1	XP_004932859	DPOGS203378
2	2	1	XP_004932860	DPOGS203329
2	2	1	XP_004932861	DPOGS203962
2	2	1	XP_004932863	DPOGS203927
2	2	1	XP_004932864	DPOGS203926
2	2	1	XP_004932869	DPOGS203933
2	2	1	XP_004932870	DPOGS203959
2	2	1	XP_004932871	DPOGS203958
2	2	1	XP_004932873	DPOGS203980
2	2	1	XP_004932874	DPOGS203981
2	2	1	XP_004932876	DPOGS203982
2	2	1	XP_004932880	DPOGS203987
2	2	1	XP_004932881	DPOGS203988
2	2	1	XP_004932882	DPOGS203989
2	2	1	XP_004932883	DPOGS203902
2	2	1	XP_004932884	DPOGS203995
2	2	1	XP_004932886	DPOGS203996
2	2	1	XP_004932888	DPOGS203998
2	2	1	XP_004932890	DPOGS201396
2	2	1	XP_004932891	DPOGS201356
2	2	1	XP_004932892	DPOGS201392
2	2	1	XP_004932893	DPOGS201391
2	2	1	XP_004932895	DPOGS201359
2	2	1	XP_004932898	DPOGS212319
2	3	0.333	XP_004932899,XP_004932900	DPOGS212316
2	2	1	XP_004932901	DPOGS212400
2	2	1	XP_004932903	DPOGS212315
2	3	0.333	XP_004932904,XP_004932905	DPOGS212383
2	2	1	XP_004932906	DPOGS207252
2	2	1	XP_004932908	DPOGS207306
2	2	1	XP_004932909	DPOGS208643
2	2	1	XP_004932910	DPOGS207247
2	2	1	XP_004932911	DPOGS207243
2	2	1	XP_004932912	DPOGS207312
2	2	1	XP_004932913	DPOGS207313
2	2	1	XP_004932914	DPOGS206169
2	3	0.333	XP_004932916,XP_004932917	DPOGS206168
2	2	1	XP_004932918	DPOGS206172
2	2	1	XP_004932919	DPOGS206173
2	2	1	XP_004932920	DPOGS214818
2	2	1	XP_004932921	DPOGS214791
2	2	1	XP_004932923	DPOGS214817
2	2	1	XP_004932924	DPOGS214793
2	2	1	XP_004932925	DPOGS214795
2	2	1	XP_004932928	DPOGS214812
2	2	1	XP_004932930	DPOGS214796
2	3	0.333	XP_004932931,XP_004932932	DPOGS214811
2	2	1	XP_004932933	DPOGS212312
2	2	1	XP_004932934	DPOGS212313
2	2	1	XP_004932936	DPOGS214809
2	2	1	XP_004932937	DPOGS214798
2	3	0.333	XP_004932938,XP_004932939	DPOGS212329
2	2	1	XP_004932940	DPOGS212386
2	2	1	XP_004932941	DPOGS212314
2	2	1	XP_004932942	DPOGS212388
2	2	1	XP_004932943	DPOGS207253
2	2	1	XP_004932944	DPOGS207303
2	2	1	XP_004932945	DPOGS207254
2	2	1	XP_004932946	DPOGS207302
2	2	1	XP_004932948	DPOGS200776
2	2	1	XP_004932950	DPOGS207261
2	2	1	XP_004932951	DPOGS207262
2	2	1	XP_004932952	DPOGS207263
2	2	1	XP_004932954	DPOGS207294
2	2	1	XP_004932955	DPOGS207295
2	2	1	XP_004932957	DPOGS207264
2	2	1	XP_004932958	DPOGS207288
2	2	1	XP_004932959	DPOGS207268
2	3	0.333	XP_004932960,XP_004932961	DPOGS207287
2	3	0.333	XP_004932963,XP_004932964	DPOGS207271
2	2	1	XP_004932965	DPOGS207284
2	2	1	XP_004932966	DPOGS207285
2	2	1	XP_004932967	DPOGS207272
2	2	1	XP_004932968	DPOGS207283
2	2	1	XP_004932970	DPOGS210390
2	2	1	XP_004932972	DPOGS212394
2	2	1	XP_004932974	DPOGS212330
2	2	1	XP_004932975	DPOGS212385
2	2	1	XP_004932977	DPOGS212333
2	2	1	XP_004932979	DPOGS207250
2	2	1	XP_004932980	DPOGS207248
2	2	1	XP_004932982	DPOGS207308
2	2	1	XP_004932983	DPOGS207246
2	2	1	XP_004932984	DPOGS207309
2	2	1	XP_004932985	DPOGS207311
2	2	1	XP_004932987	DPOGS214820
2	2	1	XP_004932988	DPOGS214819
2	2	1	XP_004932989	DPOGS214790
2	2	1	XP_004932990	DPOGS214797
2	2	1	XP_004932992	DPOGS209853
2	2	1	XP_004932993	DPOGS214805
2	2	1	XP_004932997	DPOGS207305
2	2	1	XP_004932999	DPOGS207297
2	2	1	XP_004933000	DPOGS207296
2	2	1	XP_004933001	DPOGS207266
2	2	1	XP_004933002	DPOGS207293
2	2	1	XP_004933003	DPOGS207269
2	2	1	XP_004933004	DPOGS200536
2	2	1	XP_004933006	DPOGS200542
2	2	1	XP_004933007	DPOGS200543
2	2	1	XP_004933009	DPOGS200544
2	2	1	XP_004933010	DPOGS200546
2	2	1	XP_004933012	DPOGS201688
2	2	1	XP_004933014	DPOGS201709
2	2	1	XP_004933018	DPOGS206273
2	2	1	XP_004933019	DPOGS206283
2	2	1	XP_004933021	DPOGS206264
2	3	0.333	XP_004933022	DPOGS206268,DPOGS206267
2	2	1	XP_004933023	DPOGS206286
2	2	1	XP_004933024	DPOGS206287
2	2	1	XP_004933025	DPOGS206269
2	2	1	XP_004933026	DPOGS206284
2	3	0.333	XP_004933027,XP_004933101	DPOGS206262
2	2	1	XP_004933028	DPOGS206292
2	2	1	XP_004933029	DPOGS206294
2	2	1	XP_004933030	DPOGS206260
2	3	0.333	XP_004933031,XP_004933032	DPOGS204065
2	2	1	XP_004933033	DPOGS206295
2	2	1	XP_004933034	DPOGS204067
2	2	1	XP_004933035	DPOGS204069
2	2	1	XP_004933036	DPOGS204061
2	2	1	XP_004933038	DPOGS206279
2	2	1	XP_004933042	DPOGS206280
2	2	1	XP_004933043	DPOGS204057
2	2	1	XP_004933046	DPOGS212189
2	2	1	XP_004933047	DPOGS212184
2	2	1	XP_004933048	DPOGS204797
2	2	1	XP_004933050	DPOGS204798
2	2	1	XP_004933051	DPOGS204801
2	2	1	XP_004933052	DPOGS204799
2	3	0.333	XP_004933053,XP_004933054	DPOGS206278
2	2	1	XP_004933055	DPOGS204804
2	2	1	XP_004933056	DPOGS210019
2	3	0.333	XP_004933058,XP_004933059	DPOGS210028
2	2	1	XP_004933060	DPOGS210020
2	2	1	XP_004933061	DPOGS210021
2	2	1	XP_004933063	DPOGS210027
2	2	1	XP_004933064	DPOGS210022
2	2	1	XP_004933065	DPOGS202082
2	2	1	XP_004933066	DPOGS207222
2	2	1	XP_004933068	DPOGS207219
2	2	1	XP_004933069	DPOGS206769
2	2	1	XP_004933071	DPOGS206775
2	2	1	XP_004933072	DPOGS206777
2	2	1	XP_004933074	DPOGS200537
2	2	1	XP_004933075	DPOGS200563
2	2	1	XP_004933076	DPOGS200540
2	2	1	XP_004933079	DPOGS200554
2	2	1	XP_004933084	DPOGS200545
2	2	1	XP_004933085	DPOGS200551
2	2	1	XP_004933086	DPOGS201714
2	2	1	XP_004933088	DPOGS201713
2	2	1	XP_004933089	DPOGS201710
2	2	1	XP_004933091	DPOGS201692
2	2	1	XP_004933092	DPOGS201694
2	2	1	XP_004933093	DPOGS210770
2	2	1	XP_004933095	DPOGS201705
2	2	1	XP_004933097	DPOGS206290
2	2	1	XP_004933098	DPOGS206265
2	2	1	XP_004933102	DPOGS206261
2	2	1	XP_004933103	DPOGS204068
2	2	1	XP_004933104	DPOGS204062
2	2	1	XP_004933108	DPOGS204081
2	2	1	XP_004933109	DPOGS204082
2	2	1	XP_004933110	DPOGS201698
2	3	0.333	XP_004933111	DPOGS214785,DPOGS212188
2	2	1	XP_004933113	DPOGS206275
2	2	1	XP_004933114	DPOGS204795
2	2	1	XP_004933116	DPOGS207218
2	2	1	XP_004933119	DPOGS206774
2	2	1	XP_004933120	DPOGS207216
2	2	1	XP_004933121	DPOGS207215
2	2	1	XP_004933122	DPOGS207212
2	2	1	XP_004933123	DPOGS207210
2	2	1	XP_004933124	DPOGS206776
2	2	1	XP_004933125	DPOGS203314
2	2	1	XP_004933126	DPOGS203397
2	2	1	XP_004933127	DPOGS203398
2	3	0.333	XP_004933128,XP_004933129	DPOGS203393
2	2	1	XP_004933130	DPOGS203317
2	5	0.2	XP_004933131,XP_004933135,XP_004933133,XP_004933132	DPOGS212575
2	2	1	XP_004933136	DPOGS212561
2	2	1	XP_004933138	DPOGS212576
2	2	1	XP_004933140	DPOGS211680
2	2	1	XP_004933142	DPOGS212557
2	3	0.333	XP_004933143,XP_004933144	DPOGS212558
2	2	1	XP_004933145	DPOGS203942
2	2	1	XP_004933146	DPOGS202976
2	2	1	XP_004933148	DPOGS203034
2	2	1	XP_004933149	DPOGS202978
2	2	1	XP_004933150	DPOGS203033
2	2	1	XP_004933152	DPOGS202982
2	2	1	XP_004933157	DPOGS203031
2	2	1	XP_004933158	DPOGS202981
2	2	1	XP_004933159	DPOGS203022
2	2	1	XP_004933160	DPOGS202987
2	2	1	XP_004933161	DPOGS202988
2	2	1	XP_004933163	DPOGS202989
2	3	0.333	XP_004933164,XP_004933165	DPOGS202990
2	2	1	XP_004933166	DPOGS203018
2	2	1	XP_004933167	DPOGS203313
2	4	0.25	XP_004933168,XP_004933170,XP_004933169	DPOGS203298
2	2	1	XP_004933171	DPOGS203406
2	2	1	XP_004933172	DPOGS203407
2	3	0.333	XP_004933173,XP_004933174	DPOGS203409
2	2	1	XP_004933177	DPOGS203412
2	2	1	XP_004933179	DPOGS203293
2	2	1	XP_004933180	DPOGS203290
2	2	1	XP_004933181	DPOGS203289
2	2	1	XP_004933182	DPOGS203414
2	3	0.333	XP_004933183,XP_004933184	DPOGS208384
2	2	1	XP_004933187	DPOGS208385
2	2	1	XP_004933188	DPOGS206121
2	2	1	XP_004933189	DPOGS208365
2	2	1	XP_004933190	DPOGS208376
2	2	1	XP_004933191	DPOGS203282
2	2	1	XP_004933193	DPOGS208369
2	2	1	XP_004933194	DPOGS203312
2	2	1	XP_004933197	DPOGS203399
2	2	1	XP_004933198	DPOGS203315
2	2	1	XP_004933199	DPOGS212572
2	2	1	XP_004933202	DPOGS212560
2	2	1	XP_004933203	DPOGS212559
2	2	1	XP_004933204	DPOGS212581
2	2	1	XP_004933205	DPOGS212556
2	2	1	XP_004933206	DPOGS203943
2	2	1	XP_004933208	DPOGS203032
2	2	1	XP_004933209	DPOGS202980
2	2	1	XP_004933212	DPOGS203023
2	2	1	XP_004933213	DPOGS202985
2	2	1	XP_004933216	DPOGS203021
2	2	1	XP_004933217	DPOGS203301
2	2	1	XP_004933218	DPOGS203404
2	2	1	XP_004933219	DPOGS203297
2	2	1	XP_004933220	DPOGS203296
2	2	1	XP_004933221	DPOGS203410
2	2	1	XP_004933223	DPOGS213671
2	2	1	XP_004933226	DPOGS203288
2	2	1	XP_004933227	DPOGS208364
2	2	1	XP_004933229	DPOGS203285
2	2	1	XP_004933230	DPOGS203284
2	2	1	XP_004933231	DPOGS208370
2	2	1	XP_004933233	DPOGS208372
2	2	1	XP_004933244	DPOGS212791
2	2	1	XP_004933252	DPOGS200011
2	2	1	XP_004933256	DPOGS206750
2	2	1	XP_004933259	DPOGS209089
2	2	1	XP_004933262	DPOGS209097
2	2	1	XP_004933263	DPOGS209092
2	2	1	XP_004933264	DPOGS209094
2	2	1	XP_004933265	DPOGS206236
2	2	1	XP_004933266	DPOGS206217
2	2	1	XP_004933268	DPOGS206220
2	2	1	XP_004933271	DPOGS206234
