gene	scaffold	begin	end	chrom	scaff_frag	fragment	begin_frag	end_frag
HMEL015315	HE672081	248115	249769	12	HE672081_1	1	0	517799
HMEL015316	HE672081	280003	303863	12	HE672081_1	1	0	517799
HMEL015317	HE672081	310080	310150	12	HE672081_1	1	0	517799
HMEL015318	HE672081	311424	311494	12	HE672081_1	1	0	517799
HMEL015319	HE672081	352095	379795	12	HE672081_1	1	0	517799
HMEL015320	HE672081	433462	435738	12	HE672081_1	1	0	517799
HMEL015321	HE672081	441544	452603	12	HE672081_1	1	0	517799
HMEL015322	HE672081	457438	467462	12	HE672081_1	1	0	517799
HMEL015323	HE672081	468473	488778	12	HE672081_1	1	0	517799
HMEL015324	HE672081	489672	490097	12	HE672081_1	1	0	517799
HMEL015325	HE672081	490229	498122	12	HE672081_1	1	0	517799
HMEL022540	HE672081	495017	496134	12	HE672081_1	1	0	517799
HMEL015327	HE672081	498450	503155	12	HE672081_1	1	0	517799
HMEL015328	HE672081	502922	511242	12	HE672081_1	1	0	517799
HMEL015335	HE671500	47330	60613	11	HE671500_1	1	0	266979
HMEL015336	HE671500	49315	49386	11	HE671500_1	1	0	266979
HMEL015337	HE671500	63124	69533	11	HE671500_1	1	0	266979
HMEL015338	HE671500	70621	70691	11	HE671500_1	1	0	266979
HMEL015339	HE671500	96156	101065	11	HE671500_1	1	0	266979
HMEL015340	HE671500	115895	115965	11	HE671500_1	1	0	266979
HMEL015341	HE671500	118346	118416	11	HE671500_1	1	0	266979
HMEL015342	HE671500	156700	158857	11	HE671500_1	1	0	266979
HMEL015343	HE671500	174859	174928	11	HE671500_1	1	0	266979
HMEL015344	HE671500	215045	215791	11	HE671500_1	1	0	266979
HMEL015345	HE671500	248066	252737	11	HE671500_1	1	0	266979
HMEL015346	HE671501	41029	41097	13	HE671501_1	1	0	123034
HMEL015347	HE671501	90041	90111	13	HE671501_1	1	0	123034
HMEL015348	HE671501	102177	103710	13	HE671501_1	1	0	123034
HMEL015349	HE671501	114107	114177	13	HE671501_1	1	0	123034
HMEL015350	HE671773	1871	1941	8	HE671773_1	1	0	25002
HMEL015351	HE671773	4367	12888	8	HE671773_1	1	0	25002
HMEL015352	HE671774	1355	1425	13	HE671774_1	1	0	10480
HMEL015353	HE671776	11240	13185	4	HE671776_1	1	0	48538
HMEL015365	HE672056	35942	41768	4	HE672056_1	1	0	45836
HMEL015366	HE672056	42390	44159	4	HE672056_1	1	0	45836
HMEL015367	HE672057	6852	26520	NA	HE672057_1	1	0	135451
HMEL015368	HE672057	18767	19883	NA	HE672057_1	1	0	135451
HMEL015369	HE672057	36479	36549	NA	HE672057_1	1	0	135451
HMEL015370	HE672057	39104	44628	NA	HE672057_1	1	0	135451
HMEL015371	HE672057	46630	46700	NA	HE672057_1	1	0	135451
HMEL015372	HE672057	53800	55105	NA	HE672057_1	1	0	135451
HMEL015373	HE672057	57657	59191	NA	HE672057_1	1	0	135451
HMEL015374	HE672057	88635	88706	NA	HE672057_1	1	0	135451
HMEL015375	HE672057	98587	102972	NA	HE672057_1	1	0	135451
HMEL015376	HE672057	104024	126038	NA	HE672057_1	1	0	135451
HMEL015377	HE672057	124836	124908	NA	HE672057_1	1	0	135451
HMEL015378	HE672058	24178	24248	10	HE672058_1	1	0	286352
HMEL015379	HE672058	29478	33415	10	HE672058_1	1	0	286352
HMEL015380	HE672058	34281	36647	10	HE672058_1	1	0	286352
HMEL015381	HE672058	37975	38783	10	HE672058_1	1	0	286352
HMEL015382	HE672058	40233	41271	10	HE672058_1	1	0	286352
HMEL015383	HE672058	86314	89271	10	HE672058_1	1	0	286352
HMEL015384	HE672058	123681	123751	10	HE672058_1	1	0	286352
HMEL015385	HE672058	156776	189230	10	HE672058_1	1	0	286352
HMEL015386	HE672058	179517	179588	10	HE672058_1	1	0	286352
HMEL015387	HE672058	206081	206151	10	HE672058_1	1	0	286352
HMEL015388	HE672058	206922	209222	10	HE672058_1	1	0	286352
HMEL015389	HE672058	220220	220290	10	HE672058_1	1	0	286352
HMEL015390	HE672058	224475	224546	10	HE672058_1	1	0	286352
HMEL015391	HE672058	232715	232786	10	HE672058_1	1	0	286352
HMEL015392	HE672058	262491	262561	10	HE672058_1	1	0	286352
HMEL015393	HE672058	263953	264771	10	HE672058_1	1	0	286352
HMEL015394	HE672058	285637	285707	10	HE672058_1	1	0	286352
HMEL015448	HE671504	32359	32429	NA	HE671504_1	1	0	257473
HMEL015449	HE671504	67519	67589	NA	HE671504_1	1	0	257473
HMEL015450	HE671504	68866	68936	NA	HE671504_1	1	0	257473
HMEL015451	HE671504	74899	74969	NA	HE671504_1	1	0	257473
HMEL015452	HE671504	86812	91617	NA	HE671504_1	1	0	257473
HMEL015453	HE671504	93561	93842	NA	HE671504_1	1	0	257473
HMEL015454	HE671504	169293	170240	NA	HE671504_1	1	0	257473
HMEL015455	HE671504	170888	172722	NA	HE671504_1	1	0	257473
HMEL015456	HE671504	176721	182347	NA	HE671504_1	1	0	257473
HMEL015457	HE671504	181073	181144	NA	HE671504_1	1	0	257473
HMEL015458	HE671504	182805	184812	NA	HE671504_1	1	0	257473
HMEL015459	HE671504	185698	193440	NA	HE671504_1	1	0	257473
HMEL015460	HE671504	196337	197478	NA	HE671504_1	1	0	257473
HMEL015461	HE671504	197488	197954	NA	HE671504_1	1	0	257473
HMEL015462	HE671504	198622	199128	NA	HE671504_1	1	0	257473
HMEL015463	HE671504	199784	202641	NA	HE671504_1	1	0	257473
HMEL015464	HE671504	202926	228214	NA	HE671504_1	1	0	257473
HMEL015465	HE671504	231839	235672	NA	HE671504_1	1	0	257473
HMEL015466	HE671504	231905	232446	NA	HE671504_1	1	0	257473
HMEL015467	HE671504	236093	244747	NA	HE671504_1	1	0	257473
HMEL015468	HE671504	245095	256902	NA	HE671504_1	1	0	257473
HMEL015469	HE671505	23971	41777	13	HE671505_1	1	0	184285
HMEL015470	HE671505	49916	60704	13	HE671505_1	1	0	184285
HMEL015471	HE671505	60907	71589	13	HE671505_1	1	0	184285
HMEL015472	HE671505	71855	80253	13	HE671505_1	1	0	184285
HMEL015473	HE671505	83030	86259	13	HE671505_1	1	0	184285
HMEL015474	HE671505	86477	97043	13	HE671505_1	1	0	184285
HMEL015475	HE671505	97804	100496	13	HE671505_1	1	0	184285
HMEL015476	HE671505	103252	105961	13	HE671505_1	1	0	184285
HMEL015477	HE671505	105998	117525	13	HE671505_1	1	0	184285
HMEL015478	HE671505	116882	119166	13	HE671505_1	1	0	184285
HMEL015479	HE671505	123379	137773	13	HE671505_1	1	0	184285
HMEL015480	HE671505	141493	152811	13	HE671505_1	1	0	184285
HMEL015481	HE671506	31796	73794	4	HE671506_1	1	0	126733
HMEL015482	HE671507	51074	64805	6	HE671507_1	1	0	105416
HMEL015483	HE671507	65703	67672	6	HE671507_1	1	0	105416
HMEL015484	HE671507	68386	82055	6	HE671507_1	1	0	105416
HMEL015485	HE672040	62106	84088	10	HE672040_1	1	0	450942
HMEL015486	HE672040	141803	141873	10	HE672040_1	1	0	450942
HMEL015487	HE672040	146576	146648	10	HE672040_1	1	0	450942
HMEL015488	HE672040	153329	153401	10	HE672040_1	1	0	450942
HMEL015489	HE672040	153904	153976	10	HE672040_1	1	0	450942
HMEL015490	HE672040	162739	169869	10	HE672040_1	1	0	450942
HMEL015491	HE672040	175634	175723	10	HE672040_1	1	0	450942
HMEL015492	HE672040	177707	177792	10	HE672040_1	1	0	450942
HMEL015493	HE672040	178484	178569	10	HE672040_1	1	0	450942
HMEL015494	HE672040	180045	180130	10	HE672040_1	1	0	450942
HMEL015495	HE672040	201536	201606	10	HE672040_1	1	0	450942
HMEL015496	HE672040	228697	231153	10	HE672040_1	1	0	450942
HMEL015497	HE672040	275048	287442	10	HE672040_1	1	0	450942
HMEL015498	HE672040	280011	280082	10	HE672040_1	1	0	450942
HMEL015499	HE672040	281823	281894	10	HE672040_1	1	0	450942
HMEL015500	HE672040	287590	291510	10	HE672040_1	1	0	450942
HMEL015501	HE672040	292221	308953	10	HE672040_1	1	0	450942
HMEL015502	HE672040	331753	331823	10	HE672040_1	1	0	450942
HMEL015503	HE672040	402921	402991	10	HE672040_1	1	0	450942
HMEL015504	HE672040	406313	419793	10	HE672040_1	1	0	450942
HMEL015505	HE672040	421197	435152	10	HE672040_1	1	0	450942
HMEL015506	HE672040	436965	448377	10	HE672040_1	1	0	450942
HMEL015507	HE672040	449249	450902	10	HE672040_1	1	0	450942
HMEL015508	HE672041	29311	29381	2	HE672041_1	1	0	473000
HMEL022562	HE672041	34334	36381	2	HE672041_1	1	0	473000
HMEL015510	HE672041	44979	63358	2	HE672041_1	1	0	473000
HMEL015511	HE672041	54781	54851	2	HE672041_1	1	0	473000
HMEL015512	HE672041	76041	76111	2	HE672041_1	1	0	473000
HMEL015513	HE672041	91737	137663	2	HE672041_1	1	0	473000
HMEL015514	HE672041	138052	141139	2	HE672041_1	1	0	473000
HMEL015515	HE672041	142405	145853	2	HE672041_1	1	0	473000
HMEL015516	HE672041	146146	153017	2	HE672041_1	1	0	473000
HMEL015517	HE672041	155386	155456	2	HE672041_1	1	0	473000
HMEL015518	HE672041	158106	160342	2	HE672041_1	1	0	473000
HMEL015519	HE672041	160824	162569	2	HE672041_1	1	0	473000
HMEL015520	HE672041	163454	165447	2	HE672041_1	1	0	473000
HMEL015521	HE672041	170217	193781	2	HE672041_1	1	0	473000
HMEL015522	HE672041	197454	208178	2	HE672041_1	1	0	473000
HMEL015523	HE672041	198044	198117	2	HE672041_1	1	0	473000
HMEL015524	HE672041	209002	212160	2	HE672041_1	1	0	473000
HMEL015525	HE672041	219471	221474	2	HE672041_1	1	0	473000
HMEL015526	HE672041	221828	228809	2	HE672041_1	1	0	473000
HMEL015527	HE672041	231247	238804	2	HE672041_1	1	0	473000
HMEL015528	HE672041	232526	232597	2	HE672041_1	1	0	473000
HMEL015529	HE672041	240697	241188	2	HE672041_1	1	0	473000
HMEL015530	HE672041	241744	243187	2	HE672041_1	1	0	473000
HMEL015531	HE672041	245663	245730	2	HE672041_1	1	0	473000
HMEL015532	HE672041	249550	252895	2	HE672041_1	1	0	473000
HMEL015533	HE672041	253362	255795	2	HE672041_1	1	0	473000
HMEL015534	HE672041	256260	259845	2	HE672041_1	1	0	473000
HMEL015535	HE672041	266923	271671	2	HE672041_1	1	0	473000
HMEL015536	HE672041	294768	303860	2	HE672041_1	1	0	473000
HMEL015537	HE672041	310773	311380	2	HE672041_1	1	0	473000
HMEL015538	HE672041	313633	313716	2	HE672041_1	1	0	473000
HMEL015539	HE672041	316607	317596	2	HE672041_1	1	0	473000
HMEL015540	HE672041	322370	323116	2	HE672041_1	1	0	473000
HMEL022600	HE672041	336798	339546	2	HE672041_1	1	0	473000
HMEL015542	HE672041	378816	386049	2	HE672041_1	1	0	473000
HMEL015543	HE672041	400905	401537	2	HE672041_1	1	0	473000
HMEL015544	HE672041	401703	407873	2	HE672041_1	1	0	473000
HMEL015545	HE672041	406382	410097	2	HE672041_1	1	0	473000
HMEL015546	HE672041	422172	427784	2	HE672041_1	1	0	473000
HMEL015547	HE671944	1437	16033	18	HE671944_1	1	0	211401
HMEL015548	HE671944	79820	81369	18	HE671944_1	1	0	211401
HMEL015549	HE671944	84941	95432	18	HE671944_1	1	0	211401
HMEL015550	HE671944	87857	87928	18	HE671944_1	1	0	211401
HMEL015551	HE671944	123870	123934	18	HE671944_1	1	0	211401
HMEL015552	HE671944	136361	155905	18	HE671944_1	1	0	211401
HMEL015553	HE671944	140681	140751	18	HE671944_1	1	0	211401
HMEL015554	HE671944	156931	179451	18	HE671944_1	1	0	211401
HMEL022580	HE671944	181587	199705	18	HE671944_1	1	0	211401
HMEL015556	HE671944	205111	210452	18	HE671944_1	1	0	211401
HMEL015557	HE671945	46771	50043	NA	HE671945_1	1	0	213103
HMEL015558	HE671945	52238	52308	NA	HE671945_1	1	0	213103
HMEL015559	HE671945	55655	61328	NA	HE671945_1	1	0	213103
HMEL015560	HE671945	66870	80131	NA	HE671945_1	1	0	213103
HMEL015561	HE671945	98515	102764	NA	HE671945_1	1	0	213103
HMEL015562	HE671945	101657	101727	NA	HE671945_1	1	0	213103
HMEL015563	HE671945	104407	123151	NA	HE671945_1	1	0	213103
HMEL015564	HE671945	115988	116069	NA	HE671945_1	1	0	213103
HMEL015565	HE671945	174487	203175	NA	HE671945_1	1	0	213103
HMEL015566	HE671509	6	11872	14	HE671509_1	1	0	83845
HMEL015567	HE671509	12685	40620	14	HE671509_1	1	0	83845
HMEL015568	HE671509	70144	83155	14	HE671509_1	1	0	83845
HMEL015571	HE671512	20172	20242	NA	HE671512_1	1	0	29825
HMEL015572	HE671513	6244	22799	3	HE671513_1	1	0	58053
HMEL015573	HE671513	26595	56033	3	HE671513_1	1	0	58053
HMEL015574	HE671514	2151	8634	NA	HE671514_1	1	0	63610
HMEL015575	HE671514	4081	4151	NA	HE671514_1	1	0	63610
HMEL015576	HE671514	13555	13625	NA	HE671514_1	1	0	63610
HMEL015577	HE671514	23989	24059	NA	HE671514_1	1	0	63610
HMEL015578	HE671515	4754	4831	NA	HE671515_1	1	0	84147
HMEL015579	HE671515	25139	26710	NA	HE671515_1	1	0	84147
HMEL015580	HE671515	35089	36448	NA	HE671515_1	1	0	84147
HMEL015581	HE671515	47204	55728	NA	HE671515_1	1	0	84147
HMEL015582	HE671515	59678	80698	NA	HE671515_1	1	0	84147
HMEL015583	HE671516	37996	61442	8	HE671516_1	1	0	217074
HMEL015584	HE671516	61872	65997	8	HE671516_1	1	0	217074
HMEL015585	HE671516	66276	72128	8	HE671516_1	1	0	217074
HMEL015586	HE671516	70019	72129	8	HE671516_1	1	0	217074
HMEL015587	HE671516	72212	73644	8	HE671516_1	1	0	217074
HMEL015588	HE671516	74080	96668	8	HE671516_1	1	0	217074
HMEL015589	HE671516	96960	99225	8	HE671516_1	1	0	217074
HMEL015590	HE671516	100379	109013	8	HE671516_1	1	0	217074
HMEL015591	HE671516	107740	112104	8	HE671516_1	1	0	217074
HMEL015592	HE671516	113302	114575	8	HE671516_1	1	0	217074
HMEL015593	HE671516	114864	122226	8	HE671516_1	1	0	217074
HMEL015594	HE671516	123179	177049	8	HE671516_1	1	0	217074
HMEL015595	HE671516	128107	133807	8	HE671516_1	1	0	217074
HMEL015596	HE671516	177460	182804	8	HE671516_1	1	0	217074
HMEL015597	HE671516	187648	189925	8	HE671516_1	1	0	217074
HMEL015598	HE671516	191793	196966	8	HE671516_1	1	0	217074
HMEL015599	HE671517	10926	15338	NA	HE671517_1	1	0	27147
HMEL015600	HE671517	24807	26035	NA	HE671517_1	1	0	27147
HMEL015620	HE671519	28007	34128	13	HE671519_1	1	0	116084
HMEL015621	HE671519	80227	89335	13	HE671519_1	1	0	116084
HMEL015622	HE671519	93282	106536	13	HE671519_1	1	0	116084
HMEL015623	HE671520	1943	2013	NA	HE671520_1	1	0	109364
HMEL015624	HE671520	3711	39703	NA	HE671520_1	1	0	109364
HMEL015625	HE671520	45931	46621	NA	HE671520_1	1	0	109364
HMEL015626	HE671520	48091	63174	NA	HE671520_1	1	0	109364
HMEL015627	HE671520	64859	77812	NA	HE671520_1	1	0	109364
HMEL015628	HE671520	78586	86063	NA	HE671520_1	1	0	109364
HMEL015629	HE671520	86984	92459	NA	HE671520_1	1	0	109364
HMEL015630	HE671520	92702	102996	NA	HE671520_1	1	0	109364
HMEL015631	HE671520	105784	109003	NA	HE671520_1	1	0	109364
HMEL015632	HE671821	7956	8267	1	HE671821_1	1	0	73498
HMEL015633	HE671821	11046	33155	1	HE671821_1	1	0	73498
HMEL015634	HE671821	33811	37121	1	HE671821_1	1	0	73498
HMEL015635	HE671821	36788	39063	1	HE671821_1	1	0	73498
HMEL015636	HE671821	40054	41700	1	HE671821_1	1	0	73498
HMEL015637	HE671821	44467	45434	1	HE671821_1	1	0	73498
HMEL015638	HE671821	48393	53589	1	HE671821_1	1	0	73498
HMEL015639	HE671821	54396	61208	1	HE671821_1	1	0	73498
HMEL015640	HE671821	61012	63056	1	HE671821_1	1	0	73498
HMEL015641	HE671821	69816	71792	1	HE671821_1	1	0	73498
HMEL015642	HE671822	1	1157	13	HE671822_1	1	0	117259
HMEL015643	HE671822	1647	4835	13	HE671822_1	1	0	117259
HMEL015644	HE671822	6098	7266	13	HE671822_1	1	0	117259
HMEL015645	HE671822	7622	15219	13	HE671822_1	1	0	117259
HMEL015646	HE671822	41016	44310	13	HE671822_1	1	0	117259
HMEL015647	HE671822	44318	52150	13	HE671822_1	1	0	117259
HMEL015648	HE671822	54458	55558	13	HE671822_1	1	0	117259
HMEL015649	HE671822	57020	65366	13	HE671822_1	1	0	117259
HMEL015650	HE671822	68335	73585	13	HE671822_1	1	0	117259
HMEL015651	HE671822	82558	102532	13	HE671822_1	1	0	117259
HMEL015652	HE671822	102993	106467	13	HE671822_1	1	0	117259
HMEL015653	HE671822	106680	108282	13	HE671822_1	1	0	117259
HMEL015654	HE671822	109883	115443	13	HE671822_1	1	0	117259
HMEL015655	HE671822	109963	112291	13	HE671822_1	1	0	117259
HMEL015656	HE671822	116415	117233	13	HE671822_1	1	0	117259
HMEL015657	HE671999	74	20827	1	HE671999_1	1	0	30920
HMEL015658	HE672000	1823	7522	1	HE672000_1	1	0	37355
HMEL015659	HE672000	13127	20169	1	HE672000_1	1	0	37355
HMEL015677	HE672002	13203	24424	11	HE672002_1	1	0	322418
HMEL015678	HE672002	25044	37329	11	HE672002_1	1	0	322418
HMEL015679	HE672002	38426	57232	11	HE672002_1	1	0	322418
HMEL015680	HE672002	57599	63148	11	HE672002_1	1	0	322418
HMEL015681	HE672002	64803	74067	11	HE672002_1	1	0	322418
HMEL015682	HE672002	68671	68741	11	HE672002_1	1	0	322418
HMEL015683	HE672002	96274	99163	11	HE672002_1	1	0	322418
HMEL015684	HE672002	98788	108099	11	HE672002_1	1	0	322418
HMEL015685	HE672002	108461	110422	11	HE672002_1	1	0	322418
HMEL015686	HE672002	110160	114346	11	HE672002_1	1	0	322418
HMEL015687	HE672002	115588	115659	11	HE672002_1	1	0	322418
HMEL015688	HE672002	116092	121875	11	HE672002_1	1	0	322418
HMEL015689	HE672002	121710	125671	11	HE672002_1	1	0	322418
HMEL015690	HE672002	127141	132948	11	HE672002_1	1	0	322418
HMEL015691	HE672002	129326	129396	11	HE672002_1	1	0	322418
HMEL015692	HE672002	135672	141975	11	HE672002_1	1	0	322418
HMEL015693	HE672002	148312	200237	11	HE672002_1	1	0	322418
HMEL015694	HE672002	199063	204030	11	HE672002_1	1	0	322418
HMEL015695	HE672002	237020	238441	11	HE672002_1	1	0	322418
HMEL015696	HE672002	257895	308724	11	HE672002_1	1	0	322418
HMEL015697	HE672002	270580	270650	11	HE672002_1	1	0	322418
HMEL015698	HE672002	293634	293704	11	HE672002_1	1	0	322418
HMEL015699	HE671522	12448	16010	NA	HE671522_1	1	0	58883
HMEL015700	HE671522	24065	24135	NA	HE671522_1	1	0	58883
HMEL015701	HE671522	25947	26017	NA	HE671522_1	1	0	58883
HMEL015702	HE671522	26789	26859	NA	HE671522_1	1	0	58883
HMEL015703	HE671522	45460	48044	NA	HE671522_1	1	0	58883
HMEL015704	HE671523	26346	34639	9	HE671523_1	1	0	389495
HMEL015705	HE671523	31570	31640	9	HE671523_1	1	0	389495
HMEL015706	HE671523	60714	60786	9	HE671523_1	1	0	389495
HMEL015707	HE671523	62150	62220	9	HE671523_1	1	0	389495
HMEL015708	HE671523	84802	84872	9	HE671523_1	1	0	389495
HMEL015709	HE671523	131830	133852	9	HE671523_1	1	0	389495
HMEL015710	HE671523	152909	169387	9	HE671523_1	1	0	389495
HMEL015711	HE671523	161259	161329	9	HE671523_1	1	0	389495
HMEL015712	HE671523	218851	257881	9	HE671523_1	1	0	389495
HMEL015713	HE671523	292613	296945	9	HE671523_1	1	0	389495
HMEL015714	HE671523	297372	303065	9	HE671523_1	1	0	389495
HMEL015715	HE671523	303647	315089	9	HE671523_1	1	0	389495
HMEL015716	HE671523	319111	339175	9	HE671523_1	1	0	389495
HMEL015717	HE671523	339883	347898	9	HE671523_1	1	0	389495
HMEL015718	HE671523	340069	342024	9	HE671523_1	1	0	389495
HMEL015719	HE671523	348308	356344	9	HE671523_1	1	0	389495
HMEL015720	HE671523	357700	368873	9	HE671523_1	1	0	389495
HMEL015721	HE671523	363624	363700	9	HE671523_1	1	0	389495
HMEL015722	HE671523	369185	376095	9	HE671523_1	1	0	389495
HMEL015723	HE671523	384198	385988	9	HE671523_1	1	0	389495
HMEL015724	HE671524	7760	9758	19	HE671524_1	1	0	122384
HMEL015725	HE671524	11242	17265	19	HE671524_1	1	0	122384
HMEL015726	HE671524	34496	57893	19	HE671524_1	1	0	122384
HMEL015727	HE671524	58183	60049	19	HE671524_1	1	0	122384
HMEL015728	HE671524	61838	64082	19	HE671524_1	1	0	122384
HMEL015729	HE671524	64761	67002	19	HE671524_1	1	0	122384
HMEL015730	HE671524	69955	83717	19	HE671524_1	1	0	122384
HMEL022506	HE671524	85508	88803	19	HE671524_1	1	0	122384
HMEL015732	HE671524	101527	112506	19	HE671524_1	1	0	122384
HMEL015733	HE671524	113222	113983	19	HE671524_1	1	0	122384
HMEL015734	HE671525	447	25359	20	HE671525_1	1	0	100558
HMEL015735	HE671525	33406	37648	20	HE671525_1	1	0	100558
HMEL015736	HE671525	47056	47131	20	HE671525_1	1	0	100558
HMEL015737	HE671525	84769	84838	20	HE671525_1	1	0	100558
HMEL015738	HE671526	19285	19355	18	HE671526_1	1	0	123475
HMEL015739	HE671526	22884	22953	18	HE671526_1	1	0	123475
HMEL015740	HE671526	35731	37580	18	HE671526_1	1	0	123475
HMEL015741	HE671526	43895	55501	18	HE671526_1	1	0	123475
HMEL015742	HE671526	51737	51808	18	HE671526_1	1	0	123475
HMEL015743	HE671526	56054	57121	18	HE671526_1	1	0	123475
HMEL015744	HE671526	57692	61777	18	HE671526_1	1	0	123475
HMEL015745	HE671526	69560	75976	18	HE671526_1	1	0	123475
HMEL015746	HE671526	78155	84336	18	HE671526_1	1	0	123475
HMEL022583	HE671526	81988	88242	18	HE671526_1	1	0	123475
HMEL015748	HE671526	90822	98393	18	HE671526_1	1	0	123475
HMEL015749	HE671526	93548	93618	18	HE671526_1	1	0	123475
HMEL015750	HE671526	100848	100918	18	HE671526_1	1	0	123475
HMEL015751	HE671526	101593	106688	18	HE671526_1	1	0	123475
HMEL015752	HE671526	107142	108941	18	HE671526_1	1	0	123475
HMEL015753	HE671526	117107	122992	18	HE671526_1	1	0	123475
HMEL015754	HE671527	9337	24012	6	HE671527_1	1	0	87961
HMEL015755	HE671527	54392	56664	6	HE671527_1	1	0	87961
HMEL015756	HE671527	57709	59519	6	HE671527_1	1	0	87961
HMEL015757	HE671527	63506	65966	6	HE671527_1	1	0	87961
HMEL015758	HE671527	73019	73097	6	HE671527_1	1	0	87961
HMEL015759	HE671527	73618	76938	6	HE671527_1	1	0	87961
HMEL015760	HE671527	78067	81254	6	HE671527_1	1	0	87961
HMEL015761	HE671527	82843	83106	6	HE671527_1	1	0	87961
HMEL015762	HE671529	11699	15493	NA	HE671529_1	1	0	142233
HMEL015763	HE671529	14137	26972	NA	HE671529_1	1	0	142233
HMEL015764	HE671529	27963	36941	NA	HE671529_1	1	0	142233
HMEL015765	HE671529	37238	59296	NA	HE671529_1	1	0	142233
HMEL015766	HE671529	67603	81995	NA	HE671529_1	1	0	142233
HMEL015767	HE671529	128167	136630	NA	HE671529_1	1	0	142233
HMEL015788	HE671531	407	5857	Z	HE671531_1	1	0	182948
HMEL015789	HE671531	3137	3209	Z	HE671531_1	1	0	182948
HMEL015790	HE671531	9031	9101	Z	HE671531_1	1	0	182948
HMEL015791	HE671531	10127	10198	Z	HE671531_1	1	0	182948
HMEL015792	HE671531	31342	35690	Z	HE671531_1	1	0	182948
HMEL015793	HE671531	37228	39991	Z	HE671531_1	1	0	182948
HMEL015794	HE671531	50581	66100	Z	HE671531_1	1	0	182948
HMEL015795	HE671531	67118	71860	Z	HE671531_1	1	0	182948
HMEL015796	HE671531	86091	103266	Z	HE671531_1	1	0	182948
HMEL015797	HE671531	140955	141025	Z	HE671531_1	1	0	182948
HMEL015798	HE671531	180615	180728	Z	HE671531_1	1	0	182948
HMEL015799	HE671533	25491	25561	NA	HE671533_1	1	0	81457
HMEL015800	HE671533	50946	71291	NA	HE671533_1	1	0	81457
HMEL015801	HE671534	104459	104529	1	HE671534_1	1	0	895665
HMEL015802	HE671534	135573	136484	1	HE671534_1	1	0	895665
HMEL015803	HE671534	137250	137902	1	HE671534_1	1	0	895665
HMEL015804	HE671534	138639	139518	1	HE671534_1	1	0	895665
HMEL015805	HE671534	140776	145383	1	HE671534_1	1	0	895665
HMEL015806	HE671534	143685	144612	1	HE671534_1	1	0	895665
HMEL015807	HE671534	147393	148293	1	HE671534_1	1	0	895665
HMEL015808	HE671534	153369	154416	1	HE671534_1	1	0	895665
HMEL015809	HE671534	157664	158407	1	HE671534_1	1	0	895665
HMEL015810	HE671534	163273	164196	1	HE671534_1	1	0	895665
HMEL015811	HE671534	164673	165458	1	HE671534_1	1	0	895665
HMEL015812	HE671534	167938	181306	1	HE671534_1	1	0	895665
HMEL015813	HE671534	265613	268683	1	HE671534_1	1	0	895665
HMEL015814	HE671534	269913	269983	1	HE671534_1	1	0	895665
HMEL015815	HE671534	271275	277853	1	HE671534_1	1	0	895665
HMEL015816	HE671534	368794	368866	1	HE671534_1	1	0	895665
HMEL015817	HE671534	398547	399185	1	HE671534_1	1	0	895665
HMEL015818	HE671534	403592	417590	1	HE671534_1	1	0	895665
HMEL015819	HE671534	418293	430315	1	HE671534_1	1	0	895665
HMEL015820	HE671534	429905	431827	1	HE671534_1	1	0	895665
